Time	(15) Hip Ext II	(16) Hip Flx II	(17) Knee Ext II	(18) Knee Flx II	(19) Ankle Ext II	(20) Ankle Flx II	
2.827	-0.05461003	-0.04720284	-0.05998581	-0.0400054	-0.05999409	-0.04	
2.8272	-0.05460465	-0.04720903	-0.0599858	-0.0400054	-0.05999409	-0.04	
2.8274	-0.05459949	-0.04721498	-0.0599858	-0.0400054	-0.05999409	-0.04	
2.8276	-0.05459452	-0.0472207	-0.0599858	-0.0400054	-0.05999408	-0.04	
2.8278	-0.05458914	-0.04722689	-0.05998579	-0.0400054	-0.05999408	-0.04	
2.828	-0.05458398	-0.04723284	-0.05998579	-0.0400054	-0.05999408	-0.04	
2.8282	-0.05457902	-0.04723855	-0.05998579	-0.0400054	-0.05999408	-0.04	
2.8284	-0.05457364	-0.04724474	-0.05998578	-0.0400054	-0.05999408	-0.04	
2.8286	-0.05456847	-0.04725069	-0.05998578	-0.0400054	-0.05999408	-0.04	
2.8288	-0.05456351	-0.0472564	-0.05998578	-0.0400054	-0.05999408	-0.04	
2.829	-0.05455813	-0.04726259	-0.05998577	-0.0400054	-0.05999408	-0.04	
2.8292	-0.05455296	-0.04726854	-0.05998576	-0.0400054	-0.05999408	-0.04	
2.8294	-0.054548	-0.04727425	-0.05998576	-0.0400054	-0.05999408	-0.04	
2.8296	-0.05454262	-0.04728043	-0.05998576	-0.0400054	-0.05999408	-0.04	
2.8298	-0.05453745	-0.04728637	-0.05998575	-0.0400054	-0.05999408	-0.04	
2.83	-0.05453248	-0.04729208	-0.05998575	-0.0400054	-0.05999408	-0.04	
2.8302	-0.0545271	-0.04729826	-0.05998575	-0.0400054	-0.05999408	-0.04	
2.8304	-0.05452193	-0.0473042	-0.05998574	-0.0400054	-0.05999408	-0.04	
2.8306	-0.05451696	-0.04730991	-0.05998574	-0.0400054	-0.05999408	-0.04	
2.8308	-0.05451158	-0.04731609	-0.05998573	-0.0400054	-0.05999408	-0.04	
2.831	-0.05450641	-0.04732202	-0.05998573	-0.0400054	-0.05999407	-0.04	
2.8312	-0.05450144	-0.04732773	-0.05998573	-0.0400054	-0.05999407	-0.04	
2.8314	-0.05449605	-0.0473339	-0.05998572	-0.0400054	-0.05999407	-0.04	
2.8316	-0.05449088	-0.04733983	-0.05998572	-0.0400054	-0.05999407	-0.04	
2.8318	-0.05448591	-0.04734553	-0.05998572	-0.0400054	-0.05999407	-0.04	
2.832	-0.05448053	-0.0473517	-0.05998571	-0.0400054	-0.05999407	-0.04	
2.8322	-0.05447535	-0.04735763	-0.05998571	-0.0400054	-0.05999407	-0.04	
2.8324	-0.05447038	-0.04736332	-0.0599857	-0.0400054	-0.05999407	-0.04	
2.8326	-0.054465	-0.04736949	-0.0599857	-0.0400054	-0.05999407	-0.04	
2.8328	-0.05445982	-0.04737541	-0.0599857	-0.0400054	-0.05999407	-0.04	
2.833	-0.05445485	-0.04738111	-0.0599857	-0.0400054	-0.05999407	-0.04	
2.8332	-0.05444946	-0.04738727	-0.05998569	-0.0400054	-0.05999407	-0.04	
2.8334	-0.05444429	-0.0473932	-0.05998569	-0.0400054	-0.05999406	-0.04	
2.8336	-0.05443931	-0.04739888	-0.05998569	-0.0400054	-0.05999406	-0.04	
2.8338	-0.05443393	-0.04740505	-0.05998568	-0.0400054	-0.05999406	-0.04	
2.834	-0.05442875	-0.04741096	-0.05998568	-0.0400054	-0.05999406	-0.04	
2.8342	-0.05442378	-0.04741665	-0.05998568	-0.0400054	-0.05999406	-0.04	
2.8344	-0.0544184	-0.04742281	-0.05998567	-0.0400054	-0.05999406	-0.04	
2.8346	-0.05441322	-0.04742873	-0.05998567	-0.0400054	-0.05999406	-0.04	
2.8348	-0.05440825	-0.04743441	-0.05998566	-0.0400054	-0.05999405	-0.04	
2.835	-0.05440286	-0.04744057	-0.05998566	-0.0400054	-0.05999405	-0.04	
2.8352	-0.05439769	-0.04744648	-0.05998566	-0.0400054	-0.05999405	-0.04	
2.8354	-0.05439271	-0.04745216	-0.05998565	-0.0400054	-0.05999405	-0.04	
2.8356	-0.05438733	-0.04745831	-0.05998565	-0.0400054	-0.05999405	-0.04	
2.8358	-0.05438215	-0.04746423	-0.05998565	-0.0400054	-0.05999405	-0.04	
2.836	-0.05437718	-0.0474699	-0.05998564	-0.0400054	-0.05999405	-0.04	
2.8362	-0.05437179	-0.04747605	-0.05998564	-0.0400054	-0.05999405	-0.04	
2.8364	-0.05436661	-0.04748196	-0.05998563	-0.0400054	-0.05999405	-0.04	
2.8366	-0.05436163	-0.04748763	-0.05998563	-0.0400054	-0.05999404	-0.04	
2.8368	-0.05435625	-0.04749377	-0.05998563	-0.0400054	-0.05999404	-0.04	
2.837	-0.05435107	-0.04749968	-0.05998562	-0.0400054	-0.05999404	-0.04	
2.8372	-0.0543461	-0.04750535	-0.05998562	-0.0400054	-0.05999404	-0.04	
2.8374	-0.05434071	-0.04751149	-0.05998562	-0.0400054	-0.05999404	-0.04	
2.8376	-0.05433553	-0.04751739	-0.05998561	-0.0400054	-0.05999404	-0.04	
2.8378	-0.05433056	-0.04752306	-0.05998561	-0.0400054	-0.05999404	-0.04	
2.838	-0.05432517	-0.04752919	-0.0599856	-0.0400054	-0.05999404	-0.04	
2.8382	-0.05431999	-0.04753508	-0.0599856	-0.0400054	-0.05999404	-0.04	
2.8384	-0.05431501	-0.04754075	-0.0599856	-0.0400054	-0.05999403	-0.04	
2.8386	-0.05430963	-0.04754688	-0.05998559	-0.04000539	-0.05999403	-0.04	
2.8388	-0.05430445	-0.04755277	-0.05998559	-0.04000539	-0.05999403	-0.04	
2.839	-0.05429947	-0.04755843	-0.05998559	-0.04000539	-0.05999403	-0.04	
2.8392	-0.05429408	-0.04756456	-0.05998558	-0.04000539	-0.05999403	-0.04	
2.8394	-0.05428891	-0.04757044	-0.05998558	-0.04000539	-0.05999403	-0.04	
2.8396	-0.05428393	-0.0475761	-0.05998557	-0.04000539	-0.05999402	-0.04	
2.8398	-0.05427854	-0.04758223	-0.05998557	-0.04000539	-0.05999402	-0.04	
2.84	-0.05427336	-0.04758811	-0.05998556	-0.04000539	-0.05999402	-0.04	
2.8402	-0.05426839	-0.04759376	-0.05998556	-0.04000539	-0.05999402	-0.04	
2.8404	-0.054263	-0.04759989	-0.05998556	-0.04000539	-0.05999402	-0.04	
2.8406	-0.05425782	-0.04760576	-0.05998556	-0.04000539	-0.05999402	-0.04	
2.8408	-0.05425285	-0.04761142	-0.05998555	-0.04000539	-0.05999401	-0.04	
2.841	-0.05424746	-0.04761753	-0.05998555	-0.04000539	-0.05999401	-0.04	
2.8412	-0.05424228	-0.0476234	-0.05998554	-0.04000538	-0.05999401	-0.04	
2.8414	-0.05423731	-0.04762905	-0.05998554	-0.04000538	-0.059994	-0.04	
2.8416	-0.05423192	-0.04763516	-0.05998553	-0.04000538	-0.059994	-0.04	
2.8418	-0.05422674	-0.04764103	-0.05998553	-0.04000538	-0.059994	-0.04	
2.842	-0.05422177	-0.04764667	-0.05998553	-0.04000538	-0.059994	-0.04	
2.8422	-0.05421638	-0.04765277	-0.05998552	-0.04000538	-0.059994	-0.04	
2.8424	-0.0542112	-0.04765864	-0.05998551	-0.04000538	-0.059994	-0.04	
2.8426	-0.05420623	-0.04766428	-0.05998551	-0.04000538	-0.059994	-0.04	
2.8428	-0.05420084	-0.04767038	-0.05998551	-0.04000537	-0.05999399	-0.04	
2.843	-0.05419566	-0.04767624	-0.0599855	-0.04000537	-0.05999399	-0.04	
2.8432	-0.05419069	-0.04768187	-0.0599855	-0.04000537	-0.05999399	-0.04	
2.8434	-0.0541853	-0.04768797	-0.05998549	-0.04000537	-0.05999399	-0.04	
2.8436	-0.05418013	-0.04769383	-0.05998549	-0.04000537	-0.05999399	-0.04	
2.8438	-0.05417516	-0.04769945	-0.05998548	-0.04000537	-0.05999399	-0.04	
2.844	-0.05416977	-0.04770555	-0.05998548	-0.04000537	-0.05999398	-0.04	
2.8442	-0.0541646	-0.0477114	-0.05998548	-0.04000537	-0.05999398	-0.04	
2.8444	-0.05415963	-0.04771702	-0.05998547	-0.04000537	-0.05999398	-0.04	
2.8446	-0.05415424	-0.04772311	-0.05998547	-0.04000537	-0.05999397	-0.04	
2.8448	-0.05414906	-0.04772896	-0.05998547	-0.04000537	-0.05999397	-0.04	
2.845	-0.05414409	-0.04773457	-0.05998546	-0.04000537	-0.05999397	-0.04	
2.8452	-0.05413871	-0.04774065	-0.05998546	-0.04000536	-0.05999397	-0.04	
2.8454	-0.05413353	-0.0477465	-0.05998545	-0.04000536	-0.05999396	-0.04	
2.8456	-0.05412856	-0.04775211	-0.05998545	-0.04000536	-0.05999396	-0.04	
2.8458	-0.05412318	-0.04775819	-0.05998544	-0.04000536	-0.05999396	-0.04	
2.846	-0.05411801	-0.04776403	-0.05998544	-0.04000536	-0.05999396	-0.04	
2.8462	-0.05411304	-0.04776964	-0.05998544	-0.04000536	-0.05999396	-0.04	
2.8464	-0.05410765	-0.04777572	-0.05998543	-0.04000535	-0.05999395	-0.04	
2.8466	-0.05410248	-0.04778155	-0.05998543	-0.04000535	-0.05999395	-0.04	
2.8468	-0.05409751	-0.04778716	-0.05998543	-0.04000535	-0.05999395	-0.04	
2.847	-0.05409213	-0.04779322	-0.05998542	-0.04000535	-0.05999394	-0.04	
2.8472	-0.05408696	-0.04779905	-0.05998542	-0.04000535	-0.05999394	-0.04	
2.8474	-0.054082	-0.04780465	-0.05998541	-0.04000535	-0.05999394	-0.04	
2.8476	-0.05407661	-0.04781071	-0.05998541	-0.04000535	-0.05999393	-0.04	
2.8478	-0.05407144	-0.04781654	-0.05998541	-0.04000535	-0.05999393	-0.04	
2.848	-0.05406647	-0.04782214	-0.0599854	-0.04000535	-0.05999393	-0.04	
2.8482	-0.05406109	-0.04782819	-0.0599854	-0.04000535	-0.05999392	-0.04	
2.8484	-0.05405593	-0.04783402	-0.0599854	-0.04000534	-0.05999392	-0.04	
2.8486	-0.05405096	-0.04783961	-0.05998539	-0.04000534	-0.05999392	-0.04	
2.8488	-0.05404558	-0.04784566	-0.05998539	-0.04000534	-0.05999392	-0.04	
2.849	-0.05404041	-0.04785147	-0.05998538	-0.04000534	-0.05999391	-0.04	
2.8492	-0.05403544	-0.04785706	-0.05998538	-0.04000534	-0.05999391	-0.04	
2.8494	-0.05403006	-0.0478631	-0.05998538	-0.04000534	-0.0599939	-0.04	
2.8496	-0.0540249	-0.04786891	-0.05998537	-0.04000534	-0.0599939	-0.04	
2.8498	-0.05401994	-0.0478745	-0.05998537	-0.04000534	-0.0599939	-0.04	
2.85	-0.05401456	-0.04788053	-0.05998536	-0.04000534	-0.05999389	-0.04	
2.8502	-0.05400939	-0.04788634	-0.05998536	-0.04000533	-0.05999389	-0.04	
2.8504	-0.05400443	-0.04789191	-0.05998536	-0.04000533	-0.05999389	-0.04	
2.8506	-0.05399906	-0.04789795	-0.05998535	-0.04000533	-0.05999389	-0.04	
2.8508	-0.05399389	-0.04790375	-0.05998535	-0.04000533	-0.05999388	-0.04	
2.851	-0.05398893	-0.04790932	-0.05998535	-0.04000533	-0.05999388	-0.04	
2.8512	-0.05398355	-0.04791535	-0.05998534	-0.04000533	-0.05999387	-0.04	
2.8514	-0.05397839	-0.04792114	-0.05998534	-0.04000533	-0.05999387	-0.04	
2.8516	-0.05397343	-0.04792671	-0.05998533	-0.04000533	-0.05999387	-0.04	
2.8518	-0.05396806	-0.04793273	-0.05998533	-0.04000532	-0.05999386	-0.04	
2.852	-0.0539629	-0.04793852	-0.05998532	-0.04000532	-0.05999386	-0.04	
2.8522	-0.05395794	-0.04794408	-0.05998532	-0.04000532	-0.05999386	-0.04	
2.8524	-0.05395257	-0.0479501	-0.05998531	-0.04000532	-0.05999385	-0.04	
2.8526	-0.05394741	-0.04795589	-0.05998531	-0.04000532	-0.05999385	-0.04	
2.8528	-0.05394245	-0.04796144	-0.05998531	-0.04000532	-0.05999384	-0.04	
2.853	-0.05393708	-0.04796746	-0.0599853	-0.04000531	-0.05999384	-0.04	
2.8532	-0.05393193	-0.04797323	-0.05998529	-0.04000531	-0.05999383	-0.04	
2.8534	-0.05392697	-0.04797878	-0.05998529	-0.04000531	-0.05999383	-0.04	
2.8536	-0.0539216	-0.04798479	-0.05998528	-0.04000531	-0.05999383	-0.04	
2.8538	-0.05391645	-0.04799056	-0.05998528	-0.0400053	-0.05999382	-0.04	
2.854	-0.0539115	-0.04799611	-0.05998528	-0.0400053	-0.05999382	-0.04	
2.8542	-0.05390613	-0.04800211	-0.05998527	-0.0400053	-0.05999381	-0.04	
2.8544	-0.05390098	-0.04800788	-0.05998527	-0.0400053	-0.05999381	-0.04	
2.8546	-0.05389602	-0.04801342	-0.05998527	-0.0400053	-0.05999381	-0.04	
2.8548	-0.05389066	-0.04801941	-0.05998526	-0.0400053	-0.0599938	-0.04	
2.855	-0.05388551	-0.04802517	-0.05998526	-0.0400053	-0.0599938	-0.04	
2.8552	-0.05388056	-0.0480307	-0.05998525	-0.0400053	-0.0599938	-0.04	
2.8554	-0.0538752	-0.04803669	-0.05998525	-0.0400053	-0.05999379	-0.04	
2.8556	-0.05387005	-0.04804245	-0.05998524	-0.0400053	-0.05999379	-0.04	
2.8558	-0.0538651	-0.04804798	-0.05998524	-0.0400053	-0.05999378	-0.04	
2.856	-0.05385974	-0.04805396	-0.05998524	-0.0400053	-0.05999378	-0.04	
2.8562	-0.05385459	-0.04805971	-0.05998523	-0.0400053	-0.05999378	-0.04	
2.8564	-0.05384964	-0.04806523	-0.05998523	-0.0400053	-0.05999377	-0.04	
2.8566	-0.05384429	-0.04807121	-0.05998522	-0.0400053	-0.05999377	-0.04	
2.8568	-0.05383914	-0.04807695	-0.05998522	-0.0400053	-0.05999377	-0.04	
2.857	-0.0538342	-0.04808247	-0.05998521	-0.0400053	-0.05999376	-0.04	
2.8572	-0.05382885	-0.04808844	-0.05998521	-0.04000529	-0.05999376	-0.04	
2.8574	-0.0538237	-0.04809418	-0.0599852	-0.04000529	-0.05999375	-0.04	
2.8576	-0.05381876	-0.04809969	-0.0599852	-0.04000529	-0.05999375	-0.04	
2.8578	-0.05381341	-0.04810565	-0.05998519	-0.04000529	-0.05999374	-0.04	
2.858	-0.05380827	-0.04811138	-0.05998519	-0.04000529	-0.05999374	-0.04	
2.8582	-0.05380333	-0.04811689	-0.05998518	-0.04000529	-0.05999373	-0.04	
2.8584	-0.05379798	-0.04812285	-0.05998518	-0.04000528	-0.05999373	-0.04	
2.8586	-0.05379284	-0.04812857	-0.05998518	-0.04000528	-0.05999373	-0.04	
2.8588	-0.0537879	-0.04813407	-0.05998517	-0.04000528	-0.05999372	-0.04	
2.859	-0.05378256	-0.04814002	-0.05998517	-0.04000528	-0.05999371	-0.04	
2.8592	-0.05377742	-0.04814573	-0.05998516	-0.04000527	-0.05999371	-0.04	
2.8594	-0.05377248	-0.04815123	-0.05998516	-0.04000527	-0.05999371	-0.04	
2.8596	-0.05376714	-0.04815717	-0.05998516	-0.04000527	-0.0599937	-0.04	
2.8598	-0.053762	-0.04816289	-0.05998515	-0.04000527	-0.0599937	-0.04	
2.86	-0.05375707	-0.04816837	-0.05998515	-0.04000527	-0.0599937	-0.04	
2.8602	-0.05375173	-0.04817431	-0.05998515	-0.04000527	-0.05999369	-0.04	
2.8604	-0.05374659	-0.04818001	-0.05998514	-0.04000527	-0.05999368	-0.04	
2.8606	-0.05374166	-0.04818549	-0.05998513	-0.04000527	-0.05999368	-0.04	
2.8608	-0.05373633	-0.04819142	-0.05998513	-0.04000527	-0.05999368	-0.04	
2.861	-0.0537312	-0.04819712	-0.05998513	-0.04000527	-0.05999367	-0.04	
2.8612	-0.05372627	-0.0482026	-0.05998512	-0.04000527	-0.05999367	-0.04	
2.8614	-0.05372093	-0.04820852	-0.05998512	-0.04000527	-0.05999366	-0.04	
2.8616	-0.05371581	-0.04821421	-0.05998511	-0.04000527	-0.05999366	-0.04	
2.8618	-0.05371088	-0.04821968	-0.05998511	-0.04000526	-0.05999365	-0.04	
2.862	-0.05370555	-0.04822559	-0.0599851	-0.04000526	-0.05999365	-0.04	
2.8622	-0.05370042	-0.04823128	-0.0599851	-0.04000526	-0.05999364	-0.04	
2.8624	-0.0536955	-0.04823674	-0.05998509	-0.04000526	-0.05999364	-0.04	
2.8626	-0.05369017	-0.04824265	-0.05998509	-0.04000526	-0.05999364	-0.04	
2.8628	-0.05368505	-0.04824833	-0.05998508	-0.04000526	-0.05999363	-0.04	
2.863	-0.05368013	-0.04825378	-0.05998508	-0.04000526	-0.05999362	-0.04	
2.8632	-0.0536748	-0.04825969	-0.05998508	-0.04000526	-0.05999362	-0.04	
2.8634	-0.05366968	-0.04826536	-0.05998507	-0.04000526	-0.05999361	-0.04	
2.8636	-0.05366477	-0.04827081	-0.05998506	-0.04000526	-0.05999361	-0.04	
2.8638	-0.05365944	-0.0482767	-0.05998506	-0.04000526	-0.05999361	-0.04	
2.864	-0.05365432	-0.04828237	-0.05998506	-0.04000525	-0.0599936	-0.04	
2.8642	-0.05364941	-0.04828781	-0.05998505	-0.04000525	-0.05999359	-0.04	
2.8644	-0.05364409	-0.04829369	-0.05998505	-0.04000525	-0.05999359	-0.04	
2.8646	-0.05363897	-0.04829935	-0.05998504	-0.04000525	-0.05999359	-0.04	
2.8648	-0.05363406	-0.04830479	-0.05998503	-0.04000524	-0.05999358	-0.04	
2.865	-0.05362874	-0.04831067	-0.05998503	-0.04000524	-0.05999358	-0.04	
2.8652	-0.05362364	-0.04831632	-0.05998503	-0.04000524	-0.05999357	-0.04	
2.8654	-0.05361873	-0.04832175	-0.05998502	-0.04000524	-0.05999357	-0.04	
2.8656	-0.05361341	-0.04832762	-0.05998502	-0.04000524	-0.05999356	-0.04	
2.8658	-0.0536083	-0.04833327	-0.05998501	-0.04000524	-0.05999355	-0.04	
2.866	-0.0536034	-0.04833869	-0.05998501	-0.04000524	-0.05999355	-0.04	
2.8662	-0.05359809	-0.04834456	-0.059985	-0.04000523	-0.05999354	-0.04	
2.8664	-0.05359298	-0.0483502	-0.059985	-0.04000523	-0.05999354	-0.04	
2.8666	-0.05358808	-0.04835561	-0.05998499	-0.04000523	-0.05999354	-0.04	
2.8668	-0.05358278	-0.04836147	-0.05998499	-0.04000523	-0.05999353	-0.04	
2.867	-0.05357768	-0.04836711	-0.05998499	-0.04000523	-0.05999352	-0.04	
2.8672	-0.05357278	-0.04837251	-0.05998498	-0.04000523	-0.05999352	-0.04	
2.8674	-0.05356747	-0.04837836	-0.05998498	-0.04000523	-0.05999351	-0.04	
2.8676	-0.05356238	-0.04838399	-0.05998497	-0.04000523	-0.05999351	-0.04	
2.8678	-0.05355748	-0.04838939	-0.05998497	-0.04000523	-0.0599935	-0.04	
2.868	-0.05355218	-0.04839523	-0.05998497	-0.04000522	-0.05999349	-0.04	
2.8682	-0.05354709	-0.04840085	-0.05998496	-0.04000522	-0.05999349	-0.04	
2.8684	-0.05354219	-0.04840624	-0.05998496	-0.04000522	-0.05999349	-0.04	
2.8686	-0.0535369	-0.04841207	-0.05998495	-0.04000522	-0.05999348	-0.04	
2.8688	-0.05353181	-0.04841768	-0.05998495	-0.04000521	-0.05999347	-0.04	
2.869	-0.05352692	-0.04842307	-0.05998494	-0.04000521	-0.05999347	-0.04	
2.8692	-0.05352163	-0.04842889	-0.05998494	-0.04000521	-0.05999346	-0.04	
2.8694	-0.05351654	-0.04843449	-0.05998493	-0.04000521	-0.05999345	-0.04	
2.8696	-0.05351165	-0.04843987	-0.05998493	-0.04000521	-0.05999345	-0.04	
2.8698	-0.05350637	-0.04844569	-0.05998492	-0.04000521	-0.05999345	-0.04	
2.87	-0.05350129	-0.04845129	-0.05998492	-0.04000521	-0.05999344	-0.04	
2.8702	-0.0534964	-0.04845666	-0.05998491	-0.04000521	-0.05999343	-0.04	
2.8704	-0.05349112	-0.04846247	-0.05998491	-0.04000521	-0.05999343	-0.04	
2.8706	-0.05348604	-0.04846805	-0.0599849	-0.0400052	-0.05999342	-0.04	
2.8708	-0.05348116	-0.04847342	-0.0599849	-0.0400052	-0.05999342	-0.04	
2.871	-0.05347588	-0.04847923	-0.05998489	-0.0400052	-0.05999341	-0.03999995	
2.8712	-0.05347081	-0.0484848	-0.05998489	-0.0400052	-0.0599934	-0.03999989	
2.8714	-0.05346593	-0.04849016	-0.05998488	-0.0400052	-0.0599934	-0.03999984	
2.8716	-0.05346065	-0.04849596	-0.05998488	-0.0400052	-0.05999339	-0.03999979	
2.8718	-0.05345558	-0.04850153	-0.05998487	-0.0400052	-0.05999339	-0.03999975	
2.872	-0.05345071	-0.04850687	-0.05998487	-0.0400052	-0.05999338	-0.0399997	
2.8722	-0.05344544	-0.04851266	-0.05998486	-0.0400052	-0.05999338	-0.03999966	
2.8724	-0.05344037	-0.04851823	-0.05998486	-0.04000519	-0.05999337	-0.03999962	
2.8726	-0.0534355	-0.04852357	-0.05998486	-0.04000519	-0.05999336	-0.03999958	
2.8728	-0.05343023	-0.04852935	-0.05998485	-0.04000519	-0.05999335	-0.03999954	
2.873	-0.05342517	-0.0485349	-0.05998484	-0.04000519	-0.05999335	-0.03999951	
2.8732	-0.05342031	-0.04854023	-0.05998484	-0.04000518	-0.05999334	-0.03999947	
2.8734	-0.05341505	-0.04854601	-0.05998484	-0.04000518	-0.05999333	-0.03999944	
2.8736	-0.05340999	-0.04855156	-0.05998483	-0.04000518	-0.05999333	-0.03999941	
2.8738	-0.05340513	-0.04855688	-0.05998483	-0.04000518	-0.05999332	-0.03999938	
2.874	-0.05339987	-0.04856265	-0.05998483	-0.04000518	-0.05999332	-0.03999935	
2.8742	-0.05339482	-0.04856818	-0.05998482	-0.04000517	-0.05999331	-0.03999932	
2.8744	-0.05338996	-0.0485735	-0.05998482	-0.04000517	-0.0599933	-0.0399993	
2.8746	-0.05338471	-0.04857926	-0.05998481	-0.04000517	-0.0599933	-0.03999927	
2.8748	-0.05337965	-0.04858479	-0.05998481	-0.04000517	-0.05999329	-0.03999925	
2.875	-0.0533748	-0.0485901	-0.0599848	-0.04000517	-0.05999328	-0.03999922	
2.8752	-0.05336955	-0.04859584	-0.0599848	-0.04000516	-0.05999328	-0.03999921	
2.8754	-0.05336451	-0.04860136	-0.0599848	-0.04000516	-0.05999327	-0.03999919	
2.8756	-0.05335966	-0.04860666	-0.05998479	-0.04000515	-0.05999327	-0.03999917	
2.8758	-0.05335442	-0.0486124	-0.05998478	-0.04000515	-0.05999326	-0.03999915	
2.876	-0.05334938	-0.04861792	-0.05998478	-0.04000515	-0.05999326	-0.03999913	
2.8762	-0.05334453	-0.04862322	-0.05998477	-0.04000515	-0.05999325	-0.03999911	
2.8764	-0.05333929	-0.04862894	-0.05998477	-0.04000515	-0.05999324	-0.0399991	
2.8766	-0.05333426	-0.04863445	-0.05998477	-0.04000514	-0.05999324	-0.03999909	
2.8768	-0.05332942	-0.04863973	-0.05998476	-0.04000514	-0.05999323	-0.03999907	
2.877	-0.05332418	-0.04864546	-0.05998475	-0.04000514	-0.05999322	-0.03999906	
2.8772	-0.05331915	-0.04865095	-0.05998475	-0.04000514	-0.05999321	-0.03999905	
2.8774	-0.05331432	-0.04865623	-0.05998475	-0.04000513	-0.05999321	-0.03999904	
2.8776	-0.05330909	-0.04866195	-0.05998474	-0.04000513	-0.0599932	-0.03999903	
2.8778	-0.05330406	-0.04866743	-0.05998474	-0.04000513	-0.0599932	-0.03999902	
2.878	-0.05329923	-0.04867271	-0.05998473	-0.04000513	-0.05999319	-0.03999901	
2.8782	-0.053294	-0.04867841	-0.05998473	-0.04000513	-0.05999318	-0.039999	
2.8784	-0.05328899	-0.04868389	-0.05998472	-0.04000513	-0.05999317	-0.03999899	
2.8786	-0.05328416	-0.04868915	-0.05998472	-0.04000512	-0.05999317	-0.03999898	
2.8788	-0.05327894	-0.04869485	-0.05998471	-0.04000512	-0.05999316	-0.03999897	
2.879	-0.05327392	-0.04870032	-0.05998471	-0.04000512	-0.05999316	-0.03999897	
2.8792	-0.0532691	-0.04870557	-0.05998471	-0.04000512	-0.05999315	-0.03999896	
2.8794	-0.05326388	-0.04871126	-0.0599847	-0.04000512	-0.05999314	-0.03999895	
2.8796	-0.05325887	-0.04871672	-0.0599847	-0.04000511	-0.05999313	-0.03999894	
2.8798	-0.05325406	-0.04872197	-0.05998469	-0.04000511	-0.05999313	-0.03999894	
2.88	-0.05324885	-0.04872765	-0.05998468	-0.04000511	-0.05999312	-0.03999893	
2.8802	-0.05324384	-0.0487331	-0.05998468	-0.04000511	-0.05999311	-0.03999893	
2.8804	-0.05323903	-0.04873834	-0.05998467	-0.04000511	-0.05999311	-0.03999893	
2.8806	-0.05323382	-0.04874401	-0.05998467	-0.0400051	-0.0599931	-0.03999892	
2.8808	-0.05322882	-0.04874945	-0.05998466	-0.0400051	-0.05999309	-0.03999892	
2.881	-0.05322402	-0.04875468	-0.05998466	-0.0400051	-0.05999308	-0.03999891	
2.8812	-0.05321882	-0.04876034	-0.05998465	-0.0400051	-0.05999308	-0.0399989	
2.8814	-0.05321382	-0.04876577	-0.05998465	-0.0400051	-0.05999307	-0.0399989	
2.8816	-0.05320902	-0.048771	-0.05998464	-0.04000509	-0.05999306	-0.0399989	
2.8818	-0.05320382	-0.04877665	-0.05998464	-0.04000509	-0.05999305	-0.03999889	
2.882	-0.05319883	-0.04878207	-0.05998463	-0.04000509	-0.05999304	-0.03999889	
2.8822	-0.05319404	-0.04878728	-0.05998462	-0.04000509	-0.05999304	-0.03999889	
2.8824	-0.05318885	-0.04879292	-0.05998462	-0.04000508	-0.05999303	-0.03999889	
2.8826	-0.05318386	-0.04879834	-0.05998461	-0.04000508	-0.05999302	-0.03999889	
2.8828	-0.05317907	-0.04880355	-0.05998461	-0.04000508	-0.05999301	-0.03999888	
2.883	-0.05317389	-0.04880917	-0.0599846	-0.04000508	-0.05999301	-0.03999888	
2.8832	-0.05316891	-0.04881458	-0.0599846	-0.04000508	-0.059993	-0.03999888	
2.8834	-0.05316412	-0.04881978	-0.05998459	-0.04000507	-0.059993	-0.03999888	
2.8836	-0.05315894	-0.0488254	-0.05998459	-0.04000507	-0.05999299	-0.03999888	
2.8838	-0.05315397	-0.0488308	-0.05998458	-0.04000507	-0.05999298	-0.03999888	
2.884	-0.05314919	-0.04883599	-0.05998458	-0.04000507	-0.05999297	-0.03999888	
2.8842	-0.05314402	-0.04884159	-0.05998457	-0.04000506	-0.05999297	-0.03999888	
2.8844	-0.05313905	-0.04884698	-0.05998457	-0.04000506	-0.05999296	-0.03999889	
2.8846	-0.05313427	-0.04885216	-0.05998456	-0.04000506	-0.05999295	-0.03999889	
2.8848	-0.0531291	-0.04885776	-0.05998456	-0.04000506	-0.05999294	-0.03999889	
2.885	-0.05312414	-0.04886314	-0.05998455	-0.04000505	-0.05999294	-0.03999889	
2.8852	-0.05311937	-0.04886831	-0.05998455	-0.04000505	-0.05999293	-0.03999889	
2.8854	-0.05311421	-0.04887391	-0.05998454	-0.04000505	-0.05999292	-0.03999889	
2.8856	-0.05310925	-0.04887928	-0.05998453	-0.04000505	-0.05999291	-0.03999889	
2.8858	-0.05310449	-0.04888444	-0.05998453	-0.04000504	-0.05999291	-0.03999889	
2.886	-0.05309933	-0.04889002	-0.05998452	-0.04000504	-0.05999289	-0.03999889	
2.8862	-0.05309438	-0.04889538	-0.05998452	-0.04000504	-0.05999289	-0.0399989	
2.8864	-0.05308962	-0.04890053	-0.05998452	-0.04000504	-0.05999288	-0.0399989	
2.8866	-0.05308448	-0.04890611	-0.05998451	-0.04000504	-0.05999287	-0.0399989	
2.8868	-0.05307953	-0.04891146	-0.05998451	-0.04000503	-0.05999286	-0.0399989	
2.887	-0.05307478	-0.0489166	-0.0599845	-0.04000503	-0.05999286	-0.0399989	
