Time	Back_Left_Ankle	Back_Left_Hip_Joint	Back_Left_Knee_Joint	
0.231	0.1971131	-1.043674	0.0006552271	
0.2316	0.197924	-1.055542	0.0002067834	
0.2322	0.1987296	-1.06751	-0.0002389182	
0.2328	0.1989208	-1.081991	0.003779234	
0.2334	0.1990511	-1.095717	0.006203435	
0.234	0.1991825	-1.108715	0.007090673	
0.2346	0.1995228	-1.121252	0.006900075	
0.2352	0.2001866	-1.13381	0.00653195	
0.2358	0.2009335	-1.146438	0.006117868	
0.2364	0.2016987	-1.159154	0.005693575	
0.237	0.2024645	-1.171963	0.005268695	
0.2376	0.2032265	-1.184869	0.004845771	
0.2382	0.2039834	-1.197872	0.004425427	
0.2388	0.2047349	-1.210976	0.004007787	
0.2394	0.2054813	-1.22418	0.003592838	
0.24	0.2062224	-1.237486	0.003180545	
0.2406	0.2069584	-1.250896	0.002770868	
0.2412	0.2076893	-1.264409	0.002363772	
0.2418	0.2084153	-1.278026	0.001959224	
0.2424	0.2091362	-1.291749	0.001557202	
0.243	0.2098522	-1.305577	0.001157679	
0.2436	0.2105634	-1.319511	0.0007606351	
0.2442	0.2112687	-1.333553	0.0003665818	
0.2448	0.2119673	-1.347701	-2.403674E-05	
0.2454	0.2121652	-1.364683	0.004605196	
0.246	0.2123027	-1.381175	0.008115909	
0.2466	0.2124412	-1.397206	0.01056466	
0.2472	0.2125802	-1.412781	0.01196631	
0.2478	0.2127195	-1.427907	0.01233681	
0.2484	0.2130729	-1.442852	0.01213539	
0.249	0.2136317	-1.457849	0.01182096	
0.2496	0.214251	-1.472931	0.01147305	
0.2502	0.2148844	-1.488109	0.0111172	
0.2508	0.215517	-1.503388	0.01076152	
0.2514	0.2161443	-1.518772	0.01040855	
0.252	0.216765	-1.534262	0.01005902	
0.2526	0.2173786	-1.549859	0.009713113	
0.2532	0.2179852	-1.565566	0.00937083	
0.2538	0.2185849	-1.581382	0.009032131	
0.2544	0.2191777	-1.597309	0.008696972	
0.255	0.2197637	-1.613348	0.008365307	
0.2556	0.220343	-1.629499	0.008037093	
0.2562	0.2209157	-1.645762	0.007712297	
0.2568	0.2214818	-1.662139	0.007390888	
0.2574	0.2220413	-1.678629	0.007072837	
0.258	0.2225944	-1.695233	0.006758121	
0.2586	0.223141	-1.711951	0.006446716	
0.2592	0.2236811	-1.728783	0.006138627	
0.2598	0.2242132	-1.745731	0.0058347	
0.2604	0.2247368	-1.762795	0.005535235	
0.261	0.2252517	-1.779975	0.005240334	
0.2616	0.2257579	-1.797272	0.004950016	
0.2622	0.2262553	-1.814685	0.004664275	
0.2628	0.2267439	-1.832215	0.004383095	
0.2634	0.2272239	-1.849863	0.004106453	
0.264	0.2276953	-1.867629	0.003834325	
0.2646	0.228158	-1.885512	0.003566691	
0.2652	0.2286123	-1.903514	0.003303531	
0.2658	0.229058	-1.921633	0.003044823	
0.2664	0.2294952	-1.939872	0.002790547	
0.267	0.2299239	-1.958229	0.002540682	
0.2676	0.2303442	-1.976705	0.00229521	
0.2682	0.2307562	-1.9953	0.002054111	
0.2688	0.2311598	-2.014015	0.001817366	
0.2694	0.2315551	-2.032849	0.001584958	
0.27	0.2319407	-2.051803	0.001357691	
0.2706	0.2323158	-2.070879	0.001136142	
0.2712	0.2326798	-2.090074	0.0009205581	
0.2718	0.2330327	-2.109391	0.0007110265	
0.2724	0.2333743	-2.12883	0.0005075737	
0.273	0.2337046	-2.148391	0.0003101926	
0.2736	0.2340238	-2.168073	0.0001188619	
0.2742	0.2343319	-2.187878	-6.644297E-05	
0.2748	0.2345383	-2.211232	0.006014017	
0.2754	0.234686	-2.234624	0.0119374	
0.276	0.2348348	-2.258086	0.01776046	
0.2766	0.2349845	-2.281626	0.02349829	
0.2772	0.2351349	-2.305249	0.02916653	
0.2778	0.2352859	-2.328966	0.0347811	
0.2784	0.2354377	-2.352784	0.04035816	
0.279	0.2355901	-2.376711	0.04591398	
0.2796	0.2357433	-2.400756	0.05146499	
0.2802	0.2358971	-2.424929	0.0570277	
0.2808	0.2360517	-2.449237	0.06261867	
0.2814	0.2362069	-2.473691	0.0682545	
0.282	0.2363628	-2.498298	0.07395182	
0.2826	0.2365195	-2.523069	0.07972725	
0.2832	0.2366769	-2.548012	0.08559747	
0.2838	0.236835	-2.573137	0.09157906	
