Time	(21) S1i	(22) S2i	(23) S3i	(24) S4i	
0.0818	-0.0476296	-0.05996874	-0.04761324	-0.04	
0.08199999	-0.04762957	-0.05996875	-0.04761325	-0.04	
0.0822	-0.04762954	-0.05996876	-0.04761327	-0.04	
0.0824	-0.04762952	-0.05996877	-0.04761329	-0.04	
0.0826	-0.04762949	-0.05996877	-0.0476133	-0.04	
0.0828	-0.04762946	-0.05996878	-0.04761332	-0.04	
0.083	-0.04762943	-0.05996878	-0.04761333	-0.04	
0.0832	-0.0476294	-0.05996878	-0.04761335	-0.04	
0.0834	-0.04762936	-0.05996879	-0.04761337	-0.04	
0.0836	-0.04762933	-0.0599688	-0.04761339	-0.04	
0.0838	-0.0476293	-0.0599688	-0.0476134	-0.04	
0.084	-0.04762927	-0.05996881	-0.04761342	-0.04	
0.08419999	-0.04762923	-0.05996881	-0.04761344	-0.04	
0.0844	-0.0476292	-0.05996882	-0.04761346	-0.04	
0.0846	-0.04762917	-0.05996883	-0.04761348	-0.04	
0.0848	-0.04762914	-0.05996884	-0.04761349	-0.04	
0.085	-0.0476291	-0.05996884	-0.04761352	-0.04	
0.0852	-0.04762907	-0.05996885	-0.04761354	-0.04	
0.0854	-0.04762904	-0.05996886	-0.04761356	-0.04	
0.0856	-0.047629	-0.05996887	-0.04761358	-0.04	
0.0858	-0.04762897	-0.05996888	-0.0476136	-0.04	
0.086	-0.04762893	-0.05996889	-0.04761362	-0.04	
0.0862	-0.0476289	-0.0599689	-0.04761365	-0.04	
0.08639999	-0.04762886	-0.05996891	-0.04761367	-0.04	
0.0866	-0.04762883	-0.05996892	-0.0476137	-0.04	
0.08679999	-0.04762879	-0.05996893	-0.04761372	-0.04	
0.087	-0.04762876	-0.05996894	-0.04761374	-0.04	
0.0872	-0.04762872	-0.05996895	-0.04761377	-0.04	
0.0874	-0.04762869	-0.05996896	-0.0476138	-0.04	
0.0876	-0.04762865	-0.05996898	-0.04761382	-0.04	
0.0878	-0.04762862	-0.05996899	-0.04761385	-0.04	
0.088	-0.04762858	-0.059969	-0.04761388	-0.04	
0.0882	-0.04762854	-0.05996902	-0.04761391	-0.04	
0.0884	-0.0476285	-0.05996903	-0.04761394	-0.04	
0.08859999	-0.04762847	-0.05996904	-0.04761397	-0.04	
0.0888	-0.04762843	-0.05996905	-0.047614	-0.04000001	
0.08899999	-0.04762839	-0.05996907	-0.04761403	-0.04000001	
0.0892	-0.04762835	-0.05996908	-0.04761406	-0.04000001	
0.0894	-0.04762832	-0.05996909	-0.04761409	-0.04000001	
0.0896	-0.04762828	-0.05996911	-0.04761412	-0.04000001	
0.0898	-0.04762824	-0.05996912	-0.04761415	-0.04000001	
0.09	-0.0476282	-0.05996913	-0.04761419	-0.04000001	
0.0902	-0.04762816	-0.05996915	-0.04761422	-0.04000001	
0.0904	-0.04762812	-0.05996916	-0.04761425	-0.04000001	
0.0906	-0.04762808	-0.05996918	-0.04761429	-0.04000001	
0.09079999	-0.04762804	-0.05996919	-0.04761432	-0.04000001	
0.091	-0.047628	-0.0599692	-0.04761436	-0.04000002	
0.09119999	-0.04762796	-0.05996921	-0.04761439	-0.04000002	
0.0914	-0.04762792	-0.05996923	-0.04761443	-0.04000002	
0.0916	-0.04762787	-0.05996924	-0.04761446	-0.04000002	
0.0918	-0.04762783	-0.05996925	-0.04761449	-0.04000003	
0.092	-0.04762779	-0.05996927	-0.04761453	-0.04000003	
0.0922	-0.04762775	-0.05996928	-0.04761457	-0.04000003	
0.0924	-0.04762771	-0.05996929	-0.04761461	-0.04000004	
0.0926	-0.04762766	-0.05996931	-0.04761465	-0.04000004	
0.0928	-0.04762762	-0.05996932	-0.04761469	-0.04000004	
0.09299999	-0.04762757	-0.05996933	-0.04761473	-0.04000004	
0.0932	-0.04762753	-0.05996934	-0.04761477	-0.04000005	
0.09339999	-0.04762748	-0.05996934	-0.04761482	-0.04000005	
0.0936	-0.04762743	-0.05996935	-0.04761486	-0.04000005	
0.0938	-0.04762739	-0.05996936	-0.0476149	-0.04000006	
0.094	-0.04762734	-0.05996936	-0.04761494	-0.04000006	
0.0942	-0.04762729	-0.05996937	-0.04761498	-0.04000007	
0.0944	-0.04762724	-0.05996937	-0.04761503	-0.04000007	
0.0946	-0.04762719	-0.05996938	-0.04761507	-0.04000008	
0.0948	-0.04762714	-0.05996938	-0.0476151	-0.04000009	
0.095	-0.04762709	-0.05996938	-0.04761514	-0.0400001	
0.09519999	-0.04762704	-0.05996939	-0.04761518	-0.0400001	
0.0954	-0.04762698	-0.05996939	-0.04761522	-0.04000011	
0.09559999	-0.04762693	-0.0599694	-0.04761526	-0.04000012	
0.0958	-0.04762688	-0.0599694	-0.0476153	-0.04000013	
0.096	-0.04762682	-0.05996941	-0.04761533	-0.04000014	
0.0962	-0.04762677	-0.05996941	-0.04761538	-0.04000015	
0.0964	-0.04762672	-0.05996942	-0.04761541	-0.04000016	
0.0966	-0.04762666	-0.05996942	-0.04761545	-0.04000017	
0.0968	-0.04762661	-0.05996943	-0.04761549	-0.04000018	
0.097	-0.04762655	-0.05996944	-0.04761553	-0.04000019	
0.0972	-0.0476265	-0.05996945	-0.04761557	-0.0400002	
0.09739999	-0.04762645	-0.05996946	-0.04761561	-0.0400002	
0.0976	-0.04762639	-0.05996946	-0.04761565	-0.04000021	
0.09779999	-0.04762634	-0.05996947	-0.04761569	-0.04000022	
0.098	-0.04762629	-0.05996948	-0.04761574	-0.04000023	
0.0982	-0.04762623	-0.05996949	-0.04761578	-0.04000023	
0.0984	-0.04762618	-0.0599695	-0.04761582	-0.04000024	
0.0986	-0.04762612	-0.05996951	-0.04761587	-0.04000025	
0.0988	-0.04762607	-0.05996952	-0.04761591	-0.04000026	
0.099	-0.04762601	-0.05996953	-0.04761596	-0.04000026	
0.0992	-0.04762596	-0.05996954	-0.047616	-0.04000027	
0.0994	-0.0476259	-0.05996955	-0.04761605	-0.04000027	
0.09959999	-0.04762585	-0.05996956	-0.04761609	-0.04000027	
0.0998	-0.04762579	-0.05996957	-0.04761614	-0.04000028	
0.09999999	-0.04762574	-0.05996959	-0.04761619	-0.04000029	
0.1002	-0.04762568	-0.0599696	-0.04761624	-0.04000029	
0.1004	-0.04762562	-0.05996961	-0.04761628	-0.0400003	
0.1006	-0.04762556	-0.05996962	-0.04761633	-0.0400003	
0.1008	-0.04762551	-0.05996963	-0.04761638	-0.04000031	
0.101	-0.04762545	-0.05996964	-0.04761643	-0.04000031	
0.1012	-0.0476254	-0.05996966	-0.04761648	-0.04000032	
0.1014	-0.04762534	-0.05996967	-0.04761653	-0.04000032	
0.1016	-0.04762528	-0.05996969	-0.04761658	-0.04000033	
0.1018	-0.04762523	-0.0599697	-0.04761663	-0.04000033	
0.102	-0.04762517	-0.05996971	-0.04761669	-0.04000033	
0.1022	-0.04762511	-0.05996972	-0.04761674	-0.04000034	
0.1024	-0.04762505	-0.05996974	-0.04761679	-0.04000034	
0.1026	-0.04762499	-0.05996975	-0.04761685	-0.04000035	
0.1028	-0.04762494	-0.05996976	-0.0476169	-0.04000035	
0.103	-0.04762488	-0.05996978	-0.04761695	-0.04000035	
0.1032	-0.04762482	-0.05996979	-0.04761701	-0.04000036	
0.1034	-0.04762476	-0.0599698	-0.04761707	-0.04000036	
0.1036	-0.0476247	-0.05996982	-0.04761712	-0.04000037	
0.1038	-0.04762464	-0.05996983	-0.04761718	-0.04000037	
0.104	-0.04762458	-0.05996984	-0.04761724	-0.04000038	
0.1042	-0.04762452	-0.05996986	-0.0476173	-0.04000038	
0.1044	-0.04762446	-0.05996987	-0.04761736	-0.04000038	
0.1046	-0.0476244	-0.05996988	-0.04761742	-0.04000039	
0.1048	-0.04762434	-0.0599699	-0.04761748	-0.04000039	
0.105	-0.04762428	-0.05996991	-0.04761754	-0.04000039	
0.1052	-0.04762422	-0.05996992	-0.0476176	-0.0400004	
0.1054	-0.04762416	-0.05996994	-0.04761766	-0.0400004	
0.1056	-0.0476241	-0.05996995	-0.04761772	-0.0400004	
0.1058	-0.04762403	-0.05996996	-0.04761779	-0.04000041	
0.106	-0.04762397	-0.05996998	-0.04761785	-0.04000041	
0.1062	-0.04762391	-0.05996999	-0.04761791	-0.04000042	
0.1064	-0.04762384	-0.05997	-0.04761797	-0.04000042	
0.1066	-0.04762378	-0.05997002	-0.04761804	-0.04000042	
0.1068	-0.04762372	-0.05997003	-0.0476181	-0.04000043	
0.107	-0.04762365	-0.05997004	-0.04761817	-0.04000043	
0.1072	-0.04762359	-0.05997005	-0.04761823	-0.04000043	
0.1074	-0.04762352	-0.05997007	-0.0476183	-0.04000044	
0.1076	-0.04762346	-0.05997008	-0.04761837	-0.04000044	
0.1078	-0.04762339	-0.0599701	-0.04761843	-0.04000045	
0.108	-0.04762332	-0.05997011	-0.0476185	-0.04000045	
0.1082	-0.04762325	-0.05997012	-0.04761857	-0.04000045	
0.1084	-0.04762319	-0.05997013	-0.04761864	-0.04000046	
0.1086	-0.04762312	-0.05997014	-0.04761871	-0.04000046	
0.1088	-0.04762305	-0.05997016	-0.04761878	-0.04000046	
0.109	-0.04762298	-0.05997017	-0.04761885	-0.04000047	
0.1092	-0.04762291	-0.05997018	-0.04761891	-0.04000047	
0.1094	-0.04762284	-0.05997019	-0.04761898	-0.04000048	
0.1096	-0.04762277	-0.0599702	-0.04761905	-0.04000048	
0.1098	-0.0476227	-0.05997021	-0.04761912	-0.04000049	
0.11	-0.04762263	-0.05997022	-0.04761919	-0.04000049	
0.1102	-0.04762256	-0.05997024	-0.04761926	-0.0400005	
0.1104	-0.04762249	-0.05997025	-0.04761933	-0.04000051	
0.1106	-0.04762241	-0.05997026	-0.0476194	-0.04000051	
0.1108	-0.04762234	-0.05997027	-0.04761947	-0.04000052	
0.111	-0.04762227	-0.05997029	-0.04761954	-0.04000052	
0.1112	-0.0476222	-0.0599703	-0.04761961	-0.04000053	
0.1114	-0.04762212	-0.05997031	-0.04761969	-0.04000054	
0.1116	-0.04762205	-0.05997032	-0.04761976	-0.04000054	
0.1118	-0.04762197	-0.05997033	-0.04761984	-0.04000054	
0.112	-0.0476219	-0.05997035	-0.04761992	-0.04000055	
0.1122	-0.04762182	-0.05997036	-0.04761999	-0.04000055	
0.1124	-0.04762175	-0.05997037	-0.04762007	-0.04000056	
0.1126	-0.04762167	-0.05997038	-0.04762014	-0.04000056	
0.1128	-0.04762159	-0.05997039	-0.04762022	-0.04000057	
0.113	-0.04762152	-0.05997041	-0.0476203	-0.04000057	
0.1132	-0.04762144	-0.05997042	-0.04762038	-0.04000058	
0.1134	-0.04762136	-0.05997043	-0.04762046	-0.04000058	
0.1136	-0.04762128	-0.05997044	-0.04762054	-0.04000059	
0.1138	-0.04762121	-0.05997045	-0.04762062	-0.04000059	
0.114	-0.04762113	-0.05997046	-0.0476207	-0.0400006	
0.1142	-0.04762105	-0.05997048	-0.04762078	-0.0400006	
0.1144	-0.04762097	-0.05997049	-0.04762086	-0.04000061	
0.1146	-0.04762089	-0.0599705	-0.04762094	-0.04000061	
0.1148	-0.0476208	-0.05997051	-0.04762103	-0.04000062	
0.115	-0.04762072	-0.05997052	-0.04762111	-0.04000062	
0.1152	-0.04762064	-0.05997054	-0.0476212	-0.04000063	
0.1154	-0.04762056	-0.05997055	-0.04762128	-0.04000063	
0.1156	-0.04762048	-0.05997056	-0.04762137	-0.04000064	
0.1158	-0.04762039	-0.05997057	-0.04762145	-0.04000064	
0.116	-0.04762031	-0.05997058	-0.04762154	-0.04000064	
0.1162	-0.04762022	-0.05997059	-0.04762162	-0.04000065	
0.1164	-0.04762014	-0.05997061	-0.04762171	-0.04000065	
0.1166	-0.04762005	-0.05997062	-0.0476218	-0.04000066	
0.1168	-0.04761996	-0.05997063	-0.04762189	-0.04000067	
0.117	-0.04761988	-0.05997064	-0.04762198	-0.04000067	
0.1172	-0.04761979	-0.05997065	-0.04762207	-0.04000067	
0.1174	-0.0476197	-0.05997067	-0.04762216	-0.04000068	
0.1176	-0.04761961	-0.05997068	-0.04762224	-0.04000068	
0.1178	-0.04761953	-0.05997069	-0.04762234	-0.04000069	
0.118	-0.04761943	-0.0599707	-0.04762243	-0.04000069	
0.1182	-0.04761934	-0.05997072	-0.04762252	-0.0400007	
0.1184	-0.04761925	-0.05997073	-0.04762261	-0.0400007	
0.1186	-0.04761916	-0.05997074	-0.04762271	-0.04000071	
0.1188	-0.04761907	-0.05997076	-0.0476228	-0.04000071	
0.119	-0.04761897	-0.05997077	-0.0476229	-0.04000071	
0.1192	-0.04761888	-0.05997078	-0.04762299	-0.04000072	
0.1194	-0.04761878	-0.05997079	-0.04762309	-0.04000073	
0.1196	-0.04761869	-0.0599708	-0.04762318	-0.04000073	
0.1198	-0.04761859	-0.05997081	-0.04762328	-0.04000073	
0.12	-0.0476185	-0.05997083	-0.04762338	-0.04000074	
0.1202	-0.0476184	-0.05997084	-0.04762348	-0.04000074	
0.1204	-0.0476183	-0.05997086	-0.04762358	-0.04000075	
0.1206	-0.0476182	-0.05997087	-0.04762368	-0.04000075	
0.1208	-0.04761811	-0.05997088	-0.04762378	-0.04000076	
0.121	-0.04761801	-0.05997089	-0.04762388	-0.04000076	
0.1212	-0.0476179	-0.05997091	-0.04762398	-0.04000076	
0.1214	-0.0476178	-0.05997092	-0.04762408	-0.04000077	
0.1216	-0.0476177	-0.05997093	-0.04762418	-0.04000077	
0.1218	-0.0476176	-0.05997095	-0.04762428	-0.04000078	
0.122	-0.04761749	-0.05997096	-0.04762439	-0.04000079	
0.1222	-0.04761739	-0.05997097	-0.04762449	-0.04000079	
0.1224	-0.04761728	-0.05997098	-0.04762459	-0.0400008	
0.1226	-0.04761718	-0.059971	-0.0476247	-0.0400008	
0.1228	-0.04761707	-0.05997101	-0.0476248	-0.04000081	
0.123	-0.04761696	-0.05997103	-0.04762491	-0.04000081	
0.1232	-0.04761685	-0.05997104	-0.04762501	-0.04000081	
0.1234	-0.04761675	-0.05997105	-0.04762512	-0.04000082	
0.1236	-0.04761664	-0.05997107	-0.04762523	-0.04000083	
0.1238	-0.04761653	-0.05997108	-0.04762534	-0.04000083	
0.124	-0.04761641	-0.0599711	-0.04762544	-0.04000084	
0.1242	-0.0476163	-0.05997111	-0.04762556	-0.04000084	
0.1244	-0.04761619	-0.05997113	-0.04762567	-0.04000085	
0.1246	-0.04761608	-0.05997115	-0.04762578	-0.04000085	
0.1248	-0.04761596	-0.05997116	-0.04762589	-0.04000086	
0.125	-0.04761585	-0.05997118	-0.04762601	-0.04000086	
0.1252	-0.04761573	-0.05997119	-0.04762612	-0.04000086	
0.1254	-0.04761562	-0.05997121	-0.04762623	-0.04000087	
0.1256	-0.0476155	-0.05997122	-0.04762635	-0.04000087	
0.1258	-0.04761538	-0.05997124	-0.04762647	-0.04000088	
0.126	-0.04761526	-0.05997125	-0.04762658	-0.04000088	
0.1262	-0.04761514	-0.05997127	-0.0476267	-0.04000089	
0.1264	-0.04761503	-0.05997129	-0.04762683	-0.04000089	
0.1266	-0.0476149	-0.0599713	-0.04762695	-0.04000089	
0.1268	-0.04761478	-0.05997132	-0.04762707	-0.0400009	
0.127	-0.04761466	-0.05997134	-0.04762719	-0.0400009	
0.1272	-0.04761453	-0.05997135	-0.04762732	-0.0400009	
0.1274	-0.04761441	-0.05997137	-0.04762744	-0.04000091	
0.1276	-0.04761428	-0.05997138	-0.04762757	-0.04000091	
0.1278	-0.04761415	-0.0599714	-0.04762769	-0.04000092	
0.128	-0.04761403	-0.05997142	-0.04762783	-0.04000092	
0.1282	-0.0476139	-0.05997144	-0.04762796	-0.04000092	
0.1284	-0.04761377	-0.05997145	-0.04762809	-0.04000093	
0.1286	-0.04761364	-0.05997147	-0.04762822	-0.04000093	
0.1288	-0.04761351	-0.05997149	-0.04762835	-0.04000093	
0.129	-0.04761337	-0.0599715	-0.04762848	-0.04000094	
0.1292	-0.04761324	-0.05997152	-0.04762862	-0.04000094	
0.1294	-0.04761311	-0.05997153	-0.04762875	-0.04000095	
0.1296	-0.04761297	-0.05997155	-0.04762888	-0.04000095	
0.1298	-0.04761283	-0.05997156	-0.04762902	-0.04000095	
0.13	-0.0476127	-0.05997158	-0.04762916	-0.04000096	
0.1302	-0.04761256	-0.0599716	-0.04762929	-0.04000096	
0.1304	-0.04761242	-0.05997162	-0.04762943	-0.04000097	
0.1306	-0.04761228	-0.05997163	-0.04762957	-0.04000097	
0.1308	-0.04761213	-0.05997165	-0.04762971	-0.04000098	
0.131	-0.04761199	-0.05997166	-0.04762985	-0.04000098	
0.1312	-0.04761185	-0.05997168	-0.04763	-0.04000099	
0.1314	-0.04761171	-0.05997169	-0.04763014	-0.04000099	
0.1316	-0.04761156	-0.05997171	-0.04763028	-0.04000099	
0.1318	-0.04761142	-0.05997173	-0.04763043	-0.040001	
0.132	-0.04761127	-0.05997175	-0.04763057	-0.040001	
0.1322	-0.04761112	-0.05997176	-0.04763072	-0.04000101	
0.1324	-0.04761097	-0.05997178	-0.04763087	-0.04000101	
0.1326	-0.04761082	-0.0599718	-0.04763102	-0.04000102	
0.1328	-0.04761067	-0.05997181	-0.04763117	-0.04000102	
0.133	-0.04761052	-0.05997183	-0.04763133	-0.04000102	
0.1332	-0.04761036	-0.05997185	-0.04763148	-0.04000103	
0.1334	-0.04761021	-0.05997187	-0.04763163	-0.04000103	
0.1336	-0.04761006	-0.05997188	-0.04763179	-0.04000103	
0.1338	-0.0476099	-0.0599719	-0.04763194	-0.04000104	
0.134	-0.04760974	-0.05997191	-0.04763209	-0.04000104	
0.1342	-0.04760958	-0.05997193	-0.04763225	-0.04000105	
0.1344	-0.04760942	-0.05997195	-0.04763241	-0.04000105	
0.1346	-0.04760926	-0.05997197	-0.04763257	-0.04000106	
0.1348	-0.0476091	-0.05997198	-0.04763273	-0.04000106	
0.135	-0.04760894	-0.059972	-0.04763289	-0.04000107	
0.1352	-0.04760877	-0.05997202	-0.04763305	-0.04000107	
0.1354	-0.04760861	-0.05997204	-0.04763322	-0.04000108	
0.1356	-0.04760844	-0.05997206	-0.04763338	-0.04000108	
0.1358	-0.04760827	-0.05997207	-0.04763354	-0.04000109	
0.136	-0.04760811	-0.05997209	-0.04763371	-0.04000109	
0.1362	-0.04760794	-0.05997211	-0.04763388	-0.04000109	
0.1364	-0.04760777	-0.05997213	-0.04763405	-0.0400011	
0.1366	-0.0476076	-0.05997215	-0.04763422	-0.0400011	
0.1368	-0.04760743	-0.05997217	-0.0476344	-0.04000111	
0.137	-0.04760725	-0.05997219	-0.04763457	-0.04000111	
0.1372	-0.04760708	-0.0599722	-0.04763474	-0.04000111	
0.1374	-0.0476069	-0.05997222	-0.04763492	-0.04000112	
0.1376	-0.04760673	-0.05997224	-0.0476351	-0.04000112	
0.1378	-0.04760655	-0.05997226	-0.04763527	-0.04000112	
0.138	-0.04760637	-0.05997228	-0.04763545	-0.04000113	
0.1382	-0.04760619	-0.05997229	-0.04763563	-0.04000114	
0.1384	-0.04760601	-0.05997231	-0.04763581	-0.04000114	
0.1386	-0.04760582	-0.05997233	-0.04763599	-0.04000114	
0.1388	-0.04760564	-0.05997235	-0.04763618	-0.04000115	
0.139	-0.04760545	-0.05997237	-0.04763636	-0.04000115	
0.1392	-0.04760527	-0.05997239	-0.04763655	-0.04000116	
0.1394	-0.04760508	-0.05997241	-0.04763673	-0.04000116	
0.1396	-0.04760489	-0.05997243	-0.04763692	-0.04000117	
0.1398	-0.0476047	-0.05997245	-0.04763711	-0.04000117	
0.14	-0.04760451	-0.05997247	-0.0476373	-0.04000117	
0.1402	-0.04760432	-0.05997248	-0.04763749	-0.04000118	
0.1404	-0.04760413	-0.05997251	-0.04763769	-0.04000118	
0.1406	-0.04760393	-0.05997252	-0.04763788	-0.04000118	
0.1408	-0.04760373	-0.05997254	-0.04763808	-0.04000119	
0.141	-0.04760354	-0.05997256	-0.04763828	-0.04000119	
0.1412	-0.04760334	-0.05997258	-0.04763848	-0.04000119	
0.1414	-0.04760314	-0.0599726	-0.04763868	-0.0400012	
0.1416	-0.04760294	-0.05997262	-0.04763888	-0.0400012	
0.1418	-0.04760274	-0.05997264	-0.04763908	-0.04000121	
0.142	-0.04760253	-0.05997266	-0.04763928	-0.04000121	
0.1422	-0.04760233	-0.05997267	-0.04763949	-0.04000121	
0.1424	-0.04760212	-0.05997269	-0.04763969	-0.04000121	
0.1426	-0.04760191	-0.05997271	-0.0476399	-0.04000122	
0.1428	-0.0476017	-0.05997273	-0.04764011	-0.04000122	
0.143	-0.04760149	-0.05997275	-0.04764032	-0.04000123	
0.1432	-0.04760128	-0.05997277	-0.04764053	-0.04000123	
0.1434	-0.04760107	-0.05997279	-0.04764074	-0.04000124	
0.1436	-0.04760086	-0.05997281	-0.04764096	-0.04000124	
0.1438	-0.04760064	-0.05997283	-0.04764118	-0.04000124	
0.144	-0.04760043	-0.05997285	-0.04764139	-0.04000125	
0.1442	-0.04760021	-0.05997287	-0.04764161	-0.04000125	
0.1444	-0.04759999	-0.05997289	-0.04764183	-0.04000125	
0.1446	-0.04759977	-0.05997291	-0.04764205	-0.04000126	
0.1448	-0.04759955	-0.05997293	-0.04764228	-0.04000126	
0.145	-0.04759932	-0.05997295	-0.0476425	-0.04000127	
0.1452	-0.0475991	-0.05997296	-0.04764273	-0.04000127	
0.1454	-0.04759887	-0.05997298	-0.04764295	-0.04000127	
0.1456	-0.04759865	-0.059973	-0.04764318	-0.04000127	
0.1458	-0.04759841	-0.05997302	-0.04764341	-0.04000128	
0.146	-0.04759819	-0.05997304	-0.04764364	-0.04000128	
0.1462	-0.04759795	-0.05997306	-0.04764388	-0.04000128	
0.1464	-0.04759772	-0.05997307	-0.04764411	-0.04000128	
0.1466	-0.04759749	-0.05997309	-0.04764434	-0.04000129	
0.1468	-0.04759725	-0.05997311	-0.04764458	-0.0400013	
0.147	-0.04759701	-0.05997313	-0.04764482	-0.0400013	
0.1472	-0.04759677	-0.05997315	-0.04764505	-0.0400013	
0.1474	-0.04759653	-0.05997317	-0.0476453	-0.04000131	
0.1476	-0.04759629	-0.05997319	-0.04764554	-0.04000131	
0.1478	-0.04759605	-0.0599732	-0.04764578	-0.04000131	
0.148	-0.04759581	-0.05997322	-0.04764603	-0.04000132	
0.1482	-0.04759556	-0.05997324	-0.04764627	-0.04000132	
0.1484	-0.04759531	-0.05997326	-0.04764652	-0.04000133	
0.1486	-0.04759507	-0.05997328	-0.04764676	-0.04000133	
0.1488	-0.04759482	-0.0599733	-0.04764701	-0.04000133	
0.149	-0.04759457	-0.05997331	-0.04764726	-0.04000134	
0.1492	-0.04759431	-0.05997333	-0.04764751	-0.04000134	
0.1494	-0.04759406	-0.05997335	-0.04764777	-0.04000134	
0.1496	-0.0475938	-0.05997337	-0.04764802	-0.04000135	
0.1498	-0.04759355	-0.05997339	-0.04764828	-0.04000136	
0.15	-0.04759329	-0.05997341	-0.04764853	-0.04000136	
0.1502	-0.04759303	-0.05997343	-0.04764879	-0.04000136	
0.1504	-0.04759277	-0.05997345	-0.04764905	-0.04000137	
0.1506	-0.0475925	-0.05997347	-0.04764931	-0.04000137	
0.1508	-0.04759224	-0.05997349	-0.04764958	-0.04000137	
0.151	-0.04759197	-0.05997351	-0.04764984	-0.04000138	
0.1512	-0.04759171	-0.05997353	-0.04765011	-0.04000138	
0.1514	-0.04759144	-0.05997355	-0.04765038	-0.04000138	
0.1516	-0.04759117	-0.05997357	-0.04765065	-0.04000139	
0.1518	-0.0475909	-0.05997359	-0.04765093	-0.04000139	
0.152	-0.04759062	-0.05997361	-0.0476512	-0.0400014	
0.1522	-0.04759035	-0.05997363	-0.04765147	-0.0400014	
0.1524	-0.04759008	-0.05997365	-0.04765175	-0.0400014	
0.1526	-0.0475898	-0.05997366	-0.04765203	-0.0400014	
0.1528	-0.04758952	-0.05997368	-0.04765231	-0.04000141	
0.153	-0.04758924	-0.0599737	-0.04765259	-0.04000141	
0.1532	-0.04758896	-0.05997372	-0.04765287	-0.04000141	
0.1534	-0.04758868	-0.05997374	-0.04765315	-0.04000142	
0.1536	-0.04758839	-0.05997376	-0.04765344	-0.04000142	
0.1538	-0.0475881	-0.05997378	-0.04765373	-0.04000143	
0.154	-0.04758782	-0.0599738	-0.04765402	-0.04000143	
0.1542	-0.04758753	-0.05997382	-0.0476543	-0.04000143	
0.1544	-0.04758723	-0.05997384	-0.0476546	-0.04000144	
0.1546	-0.04758694	-0.05997386	-0.04765489	-0.04000144	
0.1548	-0.04758665	-0.05997388	-0.04765518	-0.04000144	
0.155	-0.04758636	-0.0599739	-0.04765548	-0.04000145	
0.1552	-0.04758606	-0.05997391	-0.04765578	-0.04000145	
0.1554	-0.04758576	-0.05997393	-0.04765607	-0.04000146	
0.1556	-0.04758546	-0.05997395	-0.04765637	-0.04000146	
0.1558	-0.04758516	-0.05997397	-0.04765667	-0.04000146	
0.156	-0.04758485	-0.05997399	-0.04765698	-0.04000147	
0.1562	-0.04758455	-0.05997401	-0.04765728	-0.04000147	
0.1564	-0.04758424	-0.05997403	-0.04765759	-0.04000148	
0.1566	-0.04758393	-0.05997405	-0.0476579	-0.04000148	
0.1568	-0.04758362	-0.05997407	-0.04765821	-0.04000149	
0.157	-0.04758332	-0.05997409	-0.04765852	-0.04000149	
0.1572	-0.047583	-0.05997411	-0.04765883	-0.04000149	
0.1574	-0.04758269	-0.05997413	-0.04765914	-0.0400015	
0.1576	-0.04758237	-0.05997415	-0.04765946	-0.0400015	
0.1578	-0.04758206	-0.05997417	-0.04765977	-0.0400015	
0.158	-0.04758174	-0.05997419	-0.04766009	-0.04000151	
0.1582	-0.04758142	-0.05997421	-0.04766041	-0.04000152	
0.1584	-0.0475811	-0.05997423	-0.04766073	-0.04000152	
0.1586	-0.04758077	-0.05997425	-0.04766105	-0.04000152	
0.1588	-0.04758045	-0.05997427	-0.04766138	-0.04000153	
0.159	-0.04758012	-0.05997429	-0.04766171	-0.04000153	
0.1592	-0.0475798	-0.05997431	-0.04766204	-0.04000153	
0.1594	-0.04757946	-0.05997433	-0.04766237	-0.04000154	
0.1596	-0.04757913	-0.05997435	-0.0476627	-0.04000154	
0.1598	-0.0475788	-0.05997437	-0.04766303	-0.04000155	
0.16	-0.04757847	-0.05997439	-0.04766336	-0.04000155	
0.1602	-0.04757813	-0.05997441	-0.0476637	-0.04000155	
0.1604	-0.04757779	-0.05997444	-0.04766403	-0.04000156	
0.1606	-0.04757745	-0.05997446	-0.04766437	-0.04000156	
0.1608	-0.04757711	-0.05997448	-0.04766471	-0.04000156	
0.161	-0.04757677	-0.0599745	-0.04766505	-0.04000157	
0.1612	-0.04757643	-0.05997453	-0.0476654	-0.04000157	
0.1614	-0.04757608	-0.05997455	-0.04766575	-0.04000157	
0.1616	-0.04757573	-0.05997457	-0.04766609	-0.04000158	
0.1618	-0.04757538	-0.05997459	-0.04766644	-0.04000158	
0.162	-0.04757503	-0.05997461	-0.04766679	-0.04000159	
0.1622	-0.04757468	-0.05997463	-0.04766715	-0.04000159	
0.1624	-0.04757433	-0.05997466	-0.0476675	-0.04000159	
0.1626	-0.04757397	-0.05997468	-0.04766786	-0.04000159	
0.1628	-0.04757361	-0.0599747	-0.04766822	-0.0400016	
0.163	-0.04757325	-0.05997472	-0.04766858	-0.0400016	
0.1632	-0.0475729	-0.05997474	-0.04766895	-0.0400016	
0.1634	-0.04757253	-0.05997476	-0.04766931	-0.0400016	
0.1636	-0.04757217	-0.05997479	-0.04766968	-0.04000161	
