Time	LH Force	LH_AnkleZ	LH_HipZ	LH_Knee	Pelvis	
2.7927	0.02847425	-0.7641546	-0.04957485	-0.2509567	0.1607779	
2.7928	0.02844232	-0.7637856	-0.04950752	-0.2510945	0.1608002	
2.7929	0.02844232	-0.7634232	-0.04943561	-0.2512275	0.1608285	
2.793	0.02841266	-0.7630675	-0.04935908	-0.2513555	0.1608553	
2.7931	0.02841266	-0.7627186	-0.0492779	-0.2514786	0.1608906	
2.7932	0.02838474	-0.7623765	-0.04919203	-0.2515966	0.1609131	
2.7933	0.02838474	-0.7620413	-0.04910145	-0.2517097	0.160941	
2.7934	0.02835873	-0.7617128	-0.04900616	-0.2518177	0.1609669	
2.7935	0.02835873	-0.7613912	-0.04890618	-0.2519207	0.1610008	
2.7936	0.02833382	-0.7610765	-0.04880152	-0.2520188	0.1610213	
2.7937	0.02833382	-0.7607685	-0.0486922	-0.2521119	0.1610469	
2.7938	0.02831019	-0.7604672	-0.04857828	-0.2522001	0.16107	
2.7939	0.02831019	-0.7601727	-0.04845981	-0.2522835	0.1611005	
2.794	0.02828725	-0.7598847	-0.04833683	-0.2523621	0.1611171	
2.7941	0.02828725	-0.7596033	-0.04820943	-0.252436	0.1611383	
2.7942	0.02826491	-0.7593282	-0.0480777	-0.2525053	0.1611565	
2.7943	0.02826491	-0.7590594	-0.04794173	-0.2525702	0.1611818	
2.7944	0.02824255	-0.7587968	-0.04780162	-0.2526307	0.1611925	
2.7945	0.02824255	-0.7585402	-0.0476575	-0.2526869	0.1612075	
2.7946	0.02822036	-0.7582894	-0.04750948	-0.252739	0.161219	
2.7947	0.02822036	-0.7580442	-0.04735773	-0.2527873	0.1612371	
2.7948	0.02819763	-0.7578046	-0.04720236	-0.2528318	0.1612402	
2.7949	0.02819763	-0.7575702	-0.04704354	-0.2528726	0.1612471	
2.795	0.02817435	-0.7573408	-0.04688144	-0.2529101	0.1612502	
2.7951	0.02817435	-0.7571163	-0.04671624	-0.2529444	0.1612596	
2.7952	0.02815019	-0.7568964	-0.04654811	-0.2529756	0.1612534	
2.7953	0.02815019	-0.7566808	-0.04637724	-0.253004	0.1612508	
2.7954	0.02812502	-0.7564692	-0.04620384	-0.2530299	0.161244	
2.7955	0.02812502	-0.7562615	-0.04602812	-0.2530535	0.1612433	
2.7956	0.02809842	-0.7560574	-0.04585028	-0.253075	0.1612264	
2.7957	0.02809842	-0.7558565	-0.04567054	-0.2530946	0.161213	
2.7958	0.02807043	-0.7556584	-0.04548914	-0.2531126	0.1611952	
2.7959	0.02807043	-0.7554631	-0.04530631	-0.2531292	0.1611833	
2.796	0.02804069	-0.7552701	-0.04512226	-0.2531448	0.1611548	
2.7961	0.02804069	-0.7550792	-0.04493725	-0.2531596	0.1611297	
2.7962	0.02800919	-0.7548899	-0.04475153	-0.2531738	0.1611	
2.7963	0.02800919	-0.754702	-0.04456534	-0.2531878	0.1610761	
2.7964	0.0279758	-0.7545152	-0.04437893	-0.2532018	0.1610354	
2.7965	0.0279758	-0.7543291	-0.04419255	-0.2532161	0.1609981	
2.7966	0.0279405	-0.7541434	-0.04400646	-0.253231	0.1609562	
2.7967	0.0279405	-0.7539578	-0.04382091	-0.2532467	0.1609201	
2.7968	0.02790323	-0.7537719	-0.04363615	-0.2532636	0.1608669	
2.7969	0.02790323	-0.7535853	-0.04345244	-0.253282	0.1608173	
2.797	0.02786392	-0.7533978	-0.04327004	-0.253302	0.1607632	
2.7971	0.02786392	-0.7532091	-0.04308921	-0.2533241	0.1607149	
2.7972	0.02782257	-0.7530187	-0.04291019	-0.2533484	0.1606495	
2.7973	0.02782257	-0.7528264	-0.04273322	-0.2533754	0.1605879	
2.7974	0.02777944	-0.7526318	-0.04255856	-0.2534051	0.160522	
2.7975	0.02777944	-0.7524346	-0.04238645	-0.253438	0.1604621	
2.7976	0.02773424	-0.7522345	-0.04221712	-0.2534742	0.1603852	
2.7977	0.02773424	-0.7520313	-0.04205081	-0.2535141	0.1603123	
2.7978	0.02768731	-0.7518245	-0.04188775	-0.2535578	0.1602354	
2.7979	0.02768731	-0.7516139	-0.04172815	-0.2536057	0.160165	
2.798	0.02763859	-0.7513993	-0.04157223	-0.2536579	0.1600775	
2.7981	0.02763859	-0.7511804	-0.0414202	-0.2537147	0.1599946	
2.7982	0.02758828	-0.7509567	-0.04127225	-0.2537763	0.1599081	
2.7983	0.02758828	-0.7507282	-0.0411286	-0.253843	0.1598284	
2.7984	0.0275365	-0.7504947	-0.0409894	-0.253915	0.159732	
2.7985	0.0275365	-0.7502557	-0.04085483	-0.2539923	0.1596406	
2.7986	0.02748346	-0.7500113	-0.04072507	-0.2540752	0.159546	
2.7987	0.02748346	-0.749761	-0.04060028	-0.2541639	0.1594587	
2.7988	0.02742935	-0.7495047	-0.04048057	-0.2542586	0.1593551	
2.7989	0.02742935	-0.7492424	-0.04036611	-0.2543593	0.1592571	
2.799	0.02737434	-0.7489737	-0.040257	-0.2544663	0.1591565	
2.7991	0.02737434	-0.7486987	-0.04015336	-0.2545795	0.1590637	
2.7992	0.02731866	-0.748417	-0.04005528	-0.2546993	0.1589551	
2.7993	0.02731866	-0.7481286	-0.03996286	-0.2548255	0.1588527	
2.7994	0.02726254	-0.7478334	-0.03987616	-0.2549584	0.1587482	
2.7995	0.02726254	-0.7475313	-0.03979526	-0.2550979	0.1586522	
2.7996	0.0272061	-0.7472223	-0.03972019	-0.2552442	0.1585409	
2.7997	0.0272061	-0.7469063	-0.03965098	-0.2553972	0.1584364	
2.7998	0.02714983	-0.7465832	-0.03958767	-0.255557	0.1583305	
2.7999	0.02714983	-0.7462531	-0.03953027	-0.2557236	0.1582338	
2.8	0.02709383	-0.745916	-0.03947875	-0.255897	0.1581222	
2.8001	0.02709383	-0.7455719	-0.03943311	-0.256077	0.1580182	
2.8002	0.02703849	-0.7452208	-0.03939331	-0.2562638	0.1579134	
2.8003	0.02703849	-0.7448627	-0.03935932	-0.2564573	0.1578183	
2.8004	0.02698401	-0.7444978	-0.03933105	-0.2566573	0.1577091	
2.8005	0.02698401	-0.7441262	-0.03930845	-0.2568638	0.157608	
2.8006	0.02693073	-0.7437479	-0.03929142	-0.2570766	0.1575068	
2.8007	0.02693073	-0.7433631	-0.03927988	-0.2572958	0.1574159	
2.8008	0.02687895	-0.742972	-0.03927369	-0.257521	0.1573115	
2.8009	0.02687895	-0.7425746	-0.03927273	-0.2577523	0.1572159	
2.801	0.02682905	-0.7421712	-0.03927687	-0.2579893	0.1571206	
2.8011	0.02682905	-0.741762	-0.03928595	-0.258232	0.1570363	
2.8012	0.02678126	-0.7413473	-0.0392998	-0.2584802	0.1569391	
2.8013	0.02678126	-0.7409272	-0.03931824	-0.2587336	0.1568512	
2.8014	0.02673604	-0.7405019	-0.0393411	-0.258992	0.1567642	
2.8015	0.02673604	-0.7400717	-0.03936817	-0.2592553	0.1566886	
2.8016	0.02669351	-0.739637	-0.03939922	-0.2595231	0.1566007	
2.8017	0.02669351	-0.739198	-0.03943405	-0.2597952	0.1565225	
2.8018	0.02665421	-0.738755	-0.03947243	-0.2600713	0.1564457	
2.8019	0.02665421	-0.7383084	-0.03951411	-0.2603513	0.1563807	
2.802	0.02661828	-0.7378585	-0.03955883	-0.2606348	0.156304	
2.8021	0.02661828	-0.7374055	-0.03960634	-0.2609214	0.1562373	
2.8022	0.02658623	-0.7369499	-0.03965637	-0.2612109	0.1561723	
2.8023	0.02658623	-0.736492	-0.03970866	-0.2615031	0.1561193	
2.8024	0.02655818	-0.7360323	-0.0397629	-0.2617975	0.1560552	
2.8025	0.02655818	-0.735571	-0.03981882	-0.2620939	0.1560012	
2.8026	0.02653455	-0.7351087	-0.03987612	-0.2623919	0.1559491	
2.8027	0.02653455	-0.7346456	-0.03993451	-0.2626912	0.1559093	
2.8028	0.02651545	-0.7341822	-0.03999367	-0.2629914	0.1558587	
2.8029	0.02651545	-0.7337189	-0.0400533	-0.2632923	0.1558183	
2.803	0.02650127	-0.7332561	-0.04011309	-0.2635935	0.1557799	
2.8031	0.02650127	-0.7327942	-0.04017275	-0.2638946	0.1557537	
2.8032	0.02649205	-0.7323337	-0.04023193	-0.2641952	0.1557171	
2.8033	0.02649205	-0.731875	-0.04029033	-0.2644951	0.1556905	
2.8034	0.02648819	-0.7314185	-0.04034765	-0.2647939	0.155666	
2.8035	0.02648819	-0.7309645	-0.04040357	-0.2650913	0.1556537	
2.8036	0.02648966	-0.7305137	-0.04045775	-0.2653868	0.155631	
2.8037	0.02648966	-0.7300663	-0.0405099	-0.2656803	0.1556181	
2.8038	0.02649681	-0.7296228	-0.04055972	-0.2659712	0.1556071	
2.8039	0.02649681	-0.7291836	-0.04060689	-0.2662593	0.1556081	
2.804	0.02650945	-0.728749	-0.04065111	-0.2665443	0.1555987	
2.8041	0.02650945	-0.7283196	-0.0406921	-0.2668259	0.1555987	
2.8042	0.02652767	-0.7278957	-0.04072956	-0.2671037	0.1556005	
2.8043	0.02652767	-0.7274777	-0.04076321	-0.2673774	0.1556137	
2.8044	0.02655142	-0.7270659	-0.04079276	-0.2676467	0.1556165	
2.8045	0.02655142	-0.7266607	-0.04081796	-0.2679114	0.1556284	
2.8046	0.02658078	-0.7262626	-0.04083853	-0.2681711	0.1556414	
2.8047	0.02658078	-0.7258717	-0.04085425	-0.2684256	0.1556655	
2.8048	0.02661541	-0.7254885	-0.04086484	-0.2686746	0.1556789	
2.8049	0.02661541	-0.7251133	-0.04087009	-0.2689179	0.1557007	
2.805	0.02665545	-0.7247464	-0.04086977	-0.2691551	0.1557232	
2.8051	0.02665545	-0.7243881	-0.04086369	-0.2693863	0.1557563	
2.8052	0.02670029	-0.7240385	-0.04085162	-0.269611	0.1557782	
2.8053	0.02670029	-0.7236981	-0.0408334	-0.2698291	0.1558079	
2.8054	0.02675003	-0.7233671	-0.04080885	-0.2700404	0.1558377	
2.8055	0.02675003	-0.7230456	-0.04077781	-0.2702447	0.1558774	
2.8056	0.02680405	-0.7227339	-0.04074013	-0.270442	0.1559054	
2.8057	0.02680405	-0.722432	-0.04069569	-0.270632	0.1559405	
2.8058	0.02686226	-0.7221404	-0.04064437	-0.2708146	0.155975	
2.8059	0.02686226	-0.7218589	-0.04058607	-0.2709897	0.1560187	
2.806	0.02692405	-0.7215879	-0.04052069	-0.2711572	0.1560502	
2.8061	0.02692405	-0.7213273	-0.04044817	-0.2713171	0.156088	
2.8062	0.02698928	-0.7210773	-0.04036845	-0.2714693	0.1561245	
2.8063	0.02698928	-0.720838	-0.0402815	-0.2716137	0.1561694	
2.8064	0.02705718	-0.7206092	-0.04018728	-0.2717504	0.1562013	
2.8065	0.02705718	-0.7203912	-0.0400858	-0.2718792	0.1562389	
2.8066	0.02712755	-0.7201838	-0.03997706	-0.2720003	0.1562743	
2.8067	0.02712755	-0.7199871	-0.0398611	-0.2721137	0.1563175	
2.8068	0.02719961	-0.719801	-0.03973794	-0.2722193	0.1563469	
2.8069	0.02719961	-0.7196254	-0.03960765	-0.2723173	0.1563812	
2.807	0.0272732	-0.7194601	-0.03947031	-0.2724078	0.1564126	
2.8071	0.0272732	-0.7193052	-0.03932602	-0.2724908	0.1564511	
2.8072	0.02734751	-0.7191604	-0.03917486	-0.2725665	0.156475	
2.8073	0.02734751	-0.7190257	-0.03901698	-0.272635	0.156503	
2.8074	0.02742223	-0.7189007	-0.03885251	-0.2726964	0.1565276	
2.8075	0.02742223	-0.7187853	-0.0386816	-0.2727509	0.1565584	
2.8076	0.02749677	-0.7186793	-0.03850443	-0.2727987	0.1565739	
2.8077	0.02749677	-0.7185824	-0.03832118	-0.2728401	0.1565929	
2.8078	0.02757069	-0.7184944	-0.03813206	-0.2728751	0.1566077	
2.8079	0.02757069	-0.7184149	-0.03793729	-0.2729041	0.1566282	
2.808	0.02764328	-0.7183437	-0.03773709	-0.2729272	0.1566325	
2.8081	0.02764328	-0.7182804	-0.0375317	-0.2729448	0.1566398	
2.8082	0.02771454	-0.7182246	-0.03732138	-0.2729571	0.1566424	
2.8083	0.02771454	-0.7181761	-0.03710643	-0.2729645	0.1566501	
2.8084	0.02778361	-0.7181345	-0.03688709	-0.2729671	0.1566254	
2.8085	0.02778361	-0.7180972	-0.03666519	-0.2729671	0.1565838	
2.8086	0.02780702	-0.718061	-0.03644309	-0.2729671	0.1565421	
2.8087	0.02780702	-0.718026	-0.03622083	-0.2729671	0.1565074	
2.8088	0.02778354	-0.7179921	-0.0359984	-0.2729671	0.1564573	
2.8089	0.02778354	-0.7179592	-0.03577583	-0.2729671	0.1564129	
2.809	0.02777699	-0.7179274	-0.03555314	-0.2729671	0.1563663	
2.8091	0.02777699	-0.7178967	-0.03533033	-0.2729671	0.1563275	
2.8092	0.02778627	-0.717867	-0.03510743	-0.2729671	0.1562736	
2.8093	0.02778627	-0.7178384	-0.03488446	-0.2729671	0.1562257	
2.8094	0.02781093	-0.7178108	-0.03466142	-0.2729671	0.1561756	
2.8095	0.02781093	-0.7177841	-0.03443833	-0.2729672	0.1561332	
2.8096	0.02785059	-0.7177584	-0.03421521	-0.2729672	0.156076	
2.8097	0.02785059	-0.7177337	-0.03399208	-0.2729672	0.1560223	
2.8098	0.02790446	-0.7177095	-0.03376918	-0.2729674	0.1559635	
2.8099	0.02790446	-0.7176856	-0.03354682	-0.2729683	0.1559096	
2.81	0.02795737	-0.7176615	-0.03332534	-0.2729701	0.1558377	
2.8101	0.02795737	-0.7176366	-0.03310506	-0.2729732	0.1557687	
2.8102	0.02800694	-0.7176107	-0.03288633	-0.2729779	0.1556945	
2.8103	0.02800694	-0.7175831	-0.03266947	-0.2729847	0.1556254	
2.8104	0.02805309	-0.7175535	-0.0324548	-0.2729939	0.155538	
2.8105	0.02805309	-0.7175214	-0.03224266	-0.2730058	0.155801	
2.8106	0.02809588	-0.7174868	-0.03203119	-0.2730185	0.1558948	
2.8107	0.02809588	-0.7174481	-0.03182354	-0.2730344	0.1552013	
2.8108	0.02816147	-0.7174066	-0.03162112	-0.2730574	0.1551219	
2.8109	0.02816147	-0.7173607	-0.03142265	-0.2730846	0.1550439	
2.811	0.02823583	-0.7173099	-0.03122809	-0.2731156	0.1549786	
2.8111	0.02823583	-0.7172541	-0.03103773	-0.273151	0.1549223	
2.8112	0.02834668	-0.7171928	-0.03085189	-0.2731912	0.1548083	
2.8113	0.02834668	-0.7171257	-0.0306709	-0.2732364	0.1546303	
2.8114	0.0284504	-0.7170527	-0.0304953	-0.2732878	0.1545104	
2.8115	0.0284504	-0.7169733	-0.03032518	-0.2733451	0.1544191	
2.8116	0.02846802	-0.7168871	-0.03016073	-0.2734085	0.154305	
2.8117	0.02846802	-0.7167937	-0.03000224	-0.2734782	0.1541931	
2.8118	0.02849177	-0.7166929	-0.02984992	-0.2735546	0.1540616	
2.8119	0.02849177	-0.7165843	-0.02970402	-0.2736378	0.1539295	
2.812	0.02850603	-0.7164678	-0.02956472	-0.2737282	0.1537996	
2.8121	0.02850603	-0.716343	-0.02943221	-0.2738259	0.1536681	
2.8122	0.02851938	-0.7162098	-0.02930665	-0.2739311	0.1535442	
2.8123	0.02851938	-0.7160679	-0.02918818	-0.2740438	0.1534111	
2.8124	0.02853259	-0.7159172	-0.02907695	-0.2741644	0.1532755	
2.8125	0.02853259	-0.7157573	-0.02897309	-0.2742929	0.1531262	
2.8126	0.02854362	-0.7155882	-0.02887673	-0.2744294	0.1530041	
2.8127	0.02854362	-0.7154098	-0.02878791	-0.2745741	0.1528524	
2.8128	0.02855228	-0.7152218	-0.02870679	-0.274727	0.1527119	
2.8129	0.02855228	-0.7150244	-0.02863341	-0.2748882	0.1525753	
2.813	0.02856007	-0.7148173	-0.02856781	-0.2750578	0.1524412	
2.8131	0.02856007	-0.7146005	-0.02851	-0.2752358	0.1522969	
2.8132	0.02857036	-0.7143739	-0.02846002	-0.2754221	0.1521567	
2.8133	0.02857036	-0.7141377	-0.02841787	-0.2756168	0.1520169	
2.8134	0.02857904	-0.7138918	-0.02838352	-0.2758198	0.1518864	
2.8135	0.02857904	-0.7136362	-0.02835693	-0.2760312	0.1517408	
2.8136	0.02858798	-0.7133711	-0.02833806	-0.2762507	0.1516044	
2.8137	0.02858798	-0.7130964	-0.02832683	-0.2764785	0.151468	
2.8138	0.02859782	-0.7128124	-0.02832316	-0.2767143	0.1513421	
2.8139	0.02859782	-0.712519	-0.02832693	-0.276958	0.1512022	
2.814	0.02860905	-0.7122166	-0.02833803	-0.2772096	0.1510718	
2.8141	0.02860905	-0.7119053	-0.02835631	-0.2774687	0.1509422	
2.8142	0.02862166	-0.7115853	-0.02838164	-0.2777354	0.1508237	
2.8143	0.02862166	-0.7112567	-0.02841382	-0.2780093	0.1506923	
2.8144	0.02863636	-0.71092	-0.02845269	-0.2782902	0.150571	
2.8145	0.02863636	-0.7105752	-0.02849803	-0.2785781	0.1504511	
2.8146	0.0286531	-0.7102227	-0.02854964	-0.2788725	0.1503431	
2.8147	0.0286531	-0.7098629	-0.02860726	-0.2791733	0.1502228	
2.8148	0.02867284	-0.709496	-0.02867068	-0.2794802	0.1501133	
2.8149	0.02867284	-0.7091222	-0.02873962	-0.2797929	0.1500059	
2.815	0.02869528	-0.7087423	-0.02881383	-0.2801111	0.1499109	
2.8151	0.02869528	-0.7083562	-0.02889299	-0.2804344	0.1498044	
2.8152	0.02872146	-0.7079646	-0.02897684	-0.2807627	0.1497091	
2.8153	0.02872146	-0.7075678	-0.02906506	-0.2810955	0.1496164	
2.8154	0.02875112	-0.7071663	-0.02915733	-0.2814324	0.1495366	
2.8155	0.02875112	-0.7067604	-0.02925331	-0.2817733	0.149446	
2.8156	0.0287852	-0.7063507	-0.02935268	-0.2821175	0.1493669	
2.8157	0.0287852	-0.7059376	-0.02945509	-0.2824649	0.1492907	
2.8158	0.02882341	-0.7055215	-0.0295602	-0.282815	0.1492277	
2.8159	0.02882341	-0.705103	-0.02966761	-0.2831674	0.1491544	
2.816	0.02886661	-0.7046826	-0.02977699	-0.2835217	0.1490928	
2.8161	0.02886661	-0.7042608	-0.02988795	-0.2838776	0.1490344	
2.8162	0.02891452	-0.703838	-0.03000012	-0.2842346	0.1489893	
2.8163	0.02891452	-0.7034148	-0.03011311	-0.2845923	0.1489344	
2.8164	0.02896799	-0.7029917	-0.03022654	-0.2849503	0.1488911	
2.8165	0.02896799	-0.7025693	-0.03034003	-0.2853082	0.1488511	
2.8166	0.02902663	-0.7021481	-0.03045319	-0.2856656	0.1488243	
2.8167	0.02902663	-0.7017285	-0.03056563	-0.286022	0.1487881	
2.8168	0.02909116	-0.7013112	-0.03067695	-0.2863771	0.1487632	
2.8169	0.02909116	-0.7008966	-0.03078679	-0.2867305	0.1487419	
2.817	0.02916107	-0.7004853	-0.03089474	-0.2870817	0.148736	
2.8171	0.02916107	-0.700078	-0.03100041	-0.2874303	0.1487135	
2.8172	0.02923661	-0.6996748	-0.03110345	-0.2877761	0.1487075	
2.8173	0.02923661	-0.6992765	-0.03120347	-0.2881184	0.1487036	
2.8174	0.02931821	-0.6988835	-0.03130012	-0.288457	0.1487125	
2.8175	0.02931821	-0.6984965	-0.03139302	-0.2887915	0.1487125	
2.8176	0.02940599	-0.6981157	-0.03148182	-0.2891215	0.1487225	
2.8177	0.02940599	-0.6977417	-0.03156619	-0.2894467	0.148735	
2.8178	0.02949891	-0.6973751	-0.03164579	-0.2897667	0.1487596	
2.8179	0.02949891	-0.6970161	-0.03172028	-0.2900811	0.1488608	
2.818	0.02959767	-0.6966655	-0.03178909	-0.2903895	0.1487769	
2.8181	0.02959767	-0.6963233	-0.03185235	-0.290692	0.1487981	
2.8182	0.02971951	-0.6959901	-0.03190973	-0.290988	0.1488425	
2.8183	0.02971951	-0.6956663	-0.03196052	-0.2912769	0.1488709	
2.8184	0.0298486	-0.6953523	-0.03200468	-0.2915587	0.1489056	
2.8185	0.0298486	-0.6950483	-0.03204209	-0.2918332	0.1489432	
2.8186	0.02996068	-0.6947549	-0.03207249	-0.2921003	0.1489867	
2.8187	0.02996068	-0.6944722	-0.0320956	-0.2923595	0.1490354	
2.8188	0.0300795	-0.6942006	-0.0321112	-0.2926108	0.1490867	
2.8189	0.0300795	-0.6939403	-0.0321191	-0.2928538	0.1491322	
2.819	0.03019536	-0.6936916	-0.03211917	-0.2930885	0.1491949	
2.8191	0.03019536	-0.6934547	-0.0321112	-0.2933147	0.1492493	
2.8192	0.03031935	-0.6932299	-0.03209506	-0.2935321	0.1496972	
2.8193	0.03031935	-0.6923502	-0.03208411	-0.2939915	0.1496301	
2.8194	0.0362752	-0.6919313	-0.03205014	-0.2942639	0.1490722	
2.8195	0.0362752	-0.6917455	-0.03200924	-0.294456	0.1493041	
2.8196	0.03727361	-0.6915715	-0.03195827	-0.2946367	0.1494116	
2.8197	0.03727361	-0.691411	-0.03189781	-0.2948074	0.1495111	
2.8198	0.03713553	-0.6912637	-0.03182822	-0.2949684	0.1495935	
2.8199	0.03713553	-0.6911296	-0.03174961	-0.2951195	0.1497028	
2.82	0.03714002	-0.6910087	-0.03166182	-0.2952606	0.1497464	
2.8201	0.03714002	-0.6909013	-0.03156532	-0.2953929	0.1497236	
2.8202	0.03709558	-0.6908072	-0.03145991	-0.2955157	0.1498145	
2.8203	0.03709558	-0.690726	-0.0313454	-0.2956289	0.1498923	
2.8204	0.03700032	-0.6906579	-0.03122204	-0.2957326	0.149963	
2.8205	0.03700032	-0.6906025	-0.03109	-0.2958271	0.1500001	
2.8206	0.03690916	-0.6905598	-0.03094945	-0.2959126	0.1500821	
2.8207	0.03690916	-0.6905295	-0.03080045	-0.2959892	0.1501045	
2.8208	0.03681897	-0.6905114	-0.03064327	-0.296057	0.1501667	
2.8209	0.03681897	-0.6905051	-0.03047802	-0.2961163	0.1502063	
2.821	0.0367353	-0.6905051	-0.0303085	-0.296171	0.1502326	
2.8211	0.0367353	-0.6905051	-0.03013884	-0.2962252	0.1502565	
2.8212	0.03717175	-0.6905051	-0.02996906	-0.2962791	0.150287	
2.8213	0.03717175	-0.6905051	-0.02979919	-0.2963327	0.150305	
2.8214	0.03756027	-0.6905051	-0.02962924	-0.2963859	0.1503172	
2.8215	0.03756027	-0.6905051	-0.02945925	-0.2964388	0.1503308	
2.8216	0.03789289	-0.6905051	-0.02928924	-0.2964915	0.150341	
2.8217	0.03789289	-0.6905051	-0.02911925	-0.296544	0.1503559	
2.8218	0.03817298	-0.6905051	-0.02894929	-0.2965963	0.1503584	
2.8219	0.03817298	-0.6905051	-0.02877939	-0.2966484	0.150362	
2.822	0.03840245	-0.6905051	-0.02860958	-0.2967004	0.1503623	
2.8221	0.03840245	-0.6905051	-0.02843989	-0.2967524	0.1503705	
2.8222	0.03858342	-0.6905051	-0.02827033	-0.2968042	0.1503575	
2.8223	0.03858342	-0.6905051	-0.02810093	-0.2968561	0.1503517	
2.8224	0.03871697	-0.6905051	-0.02793173	-0.2969079	0.1503418	
2.8225	0.03871697	-0.6905051	-0.02776275	-0.2969598	0.1503373	
2.8226	0.0388062	-0.6905051	-0.02759401	-0.2970118	0.150319	
2.8227	0.0388062	-0.6905051	-0.02742555	-0.2970638	0.1503029	
2.8228	0.03885261	-0.6905051	-0.02725738	-0.297116	0.1502829	
2.8229	0.03885261	-0.6905051	-0.02708954	-0.2971683	0.1502695	
2.823	0.03885774	-0.6905051	-0.02692204	-0.2972209	0.1502386	
2.8231	0.03885774	-0.6905051	-0.02675491	-0.2972736	0.1502126	
2.8232	0.03882335	-0.6905051	-0.02658818	-0.2973266	0.1501829	
2.8233	0.03882335	-0.6905051	-0.02642188	-0.2973799	0.1501598	
2.8234	0.03875191	-0.6905051	-0.02625603	-0.2974336	0.1501192	
2.8235	0.03875191	-0.6905051	-0.02609064	-0.2974876	0.1500833	
2.8236	0.03864379	-0.6905051	-0.02592576	-0.2975419	0.1500438	
2.8237	0.03864379	-0.6905051	-0.02576141	-0.2975967	0.1500109	
2.8238	0.03850206	-0.6905051	-0.02559761	-0.2976519	0.1499609	
2.8239	0.03850206	-0.6905051	-0.02543438	-0.2977076	0.1499148	
2.824	0.03832753	-0.6905048	-0.02527197	-0.297764	0.1498645	
2.8241	0.03832753	-0.6905037	-0.02511068	-0.2978214	0.1498202	
2.8242	0.03815601	-0.6905015	-0.02495077	-0.2978802	0.1497578	
2.8243	0.03815601	-0.6904978	-0.02479251	-0.2979406	0.1496996	
2.8244	0.03798918	-0.6904923	-0.02463619	-0.2980029	0.1496373	
2.8245	0.03798918	-0.6904844	-0.02448208	-0.2980673	0.1495812	
2.8246	0.03782672	-0.690474	-0.02433044	-0.2981342	0.1495069	
2.8247	0.03782672	-0.6904605	-0.02418155	-0.2982039	0.1494372	
2.8248	0.03766828	-0.6904436	-0.02403567	-0.2982766	0.1493635	
2.8249	0.03766828	-0.6904231	-0.02389306	-0.2983526	0.1492962	
2.825	0.03751369	-0.6903984	-0.02375397	-0.2984322	0.149211	
2.8251	0.03751369	-0.6903693	-0.02361864	-0.2985155	0.1491306	
2.8252	0.03736271	-0.6903355	-0.02348732	-0.298603	0.1490466	
2.8253	0.03736271	-0.6902965	-0.02336025	-0.2986948	0.1489695	
2.8254	0.0372153	-0.6902522	-0.02323764	-0.2987911	0.1488744	
2.8255	0.0372153	-0.6902022	-0.02311972	-0.2988922	0.1487847	
2.8256	0.03707128	-0.6901461	-0.0230067	-0.2989983	0.1486919	
2.8257	0.03707128	-0.6900838	-0.02289878	-0.2991096	0.1486064	
2.8258	0.03693056	-0.6900149	-0.02279615	-0.2992263	0.1485033	
2.8259	0.03693056	-0.6899392	-0.022699	-0.2993487	0.1484061	
2.826	0.03679307	-0.6898565	-0.02260748	-0.2994768	0.1483064	
2.8261	0.03679307	-0.6897665	-0.02252178	-0.2996109	0.1482145	
2.8262	0.03665894	-0.689669	-0.02244202	-0.2997511	0.1481053	
2.8263	0.03665894	-0.6895639	-0.02236836	-0.2998976	0.1480028	
2.8264	0.03652808	-0.6894509	-0.02230091	-0.3000504	0.1478982	
2.8265	0.03652808	-0.6893298	-0.02223979	-0.3002097	0.1478021	
2.8266	0.03640059	-0.6892006	-0.02218511	-0.3003756	0.1476159	
2.8267	0.03640059	-0.6890631	-0.02213689	-0.3005482	0.1475126	
2.8268	0.03628167	-0.6889172	-0.02209523	-0.3007275	0.1474055	
2.8269	0.03628167	-0.6887627	-0.02206024	-0.3009137	0.1473074	
2.827	0.03616074	-0.6885997	-0.02203194	-0.3011067	0.147193	
2.8271	0.03616074	-0.6884281	-0.0220104	-0.3013067	0.1470872	
2.8272	0.03604349	-0.6882479	-0.0219956	-0.3015136	0.1469805	
2.8273	0.03604349	-0.688059	-0.02198758	-0.3017274	0.1468831	
2.8274	0.03593006	-0.6878614	-0.0219863	-0.3019482	0.1467716	
2.8275	0.03593006	-0.6876552	-0.02199175	-0.3021759	0.1466678	
2.8276	0.03582052	-0.6874404	-0.02200391	-0.3024105	0.146564	
2.8277	0.03582052	-0.6872171	-0.02202271	-0.3026518	0.1464707	
2.8278	0.03571493	-0.6869853	-0.02204808	-0.3028999	0.1463623	
2.8279	0.03571493	-0.6867452	-0.02207996	-0.3031547	0.1462636	
2.828	0.03561348	-0.6864968	-0.02211824	-0.303416	0.1467003	
2.8281	0.03561348	-0.6854343	-0.02217957	-0.3039649	0.1468861	
2.8282	0.04190525	-0.6848369	-0.02222277	-0.3043342	0.1453976	
2.8283	0.04190525	-0.6845669	-0.02228704	-0.3046254	0.1455004	
2.8284	0.04347721	-0.6842889	-0.02235121	-0.3049136	0.1456915	
2.8285	0.04347721	-0.6840047	-0.02241681	-0.3052029	0.1458806	
2.8286	0.04317822	-0.6837143	-0.02248375	-0.305493	0.1453511	
2.8287	0.04317822	-0.6834174	-0.02256275	-0.3057958	0.1454315	
