Time	Back_Left_Ankle_Extensor	Back_Left_Ankle_Flexor	Back_Left_Hip_Extensor	Back_Left_Hip_Flexor	Back_Left_Knee_Extensor	Back_Left_Knee_Flexor	
0.1704	0.0002235174	-9.934108E-05	9.934108E-05	-9.934108E-05	0	0	
0.171	0.0001986822	-0.0001490116	0.0001490116	-9.934108E-05	-2.483527E-05	0	
0.1716	0.0002980233	0	9.934108E-05	-9.934108E-05	0	0	
0.1722	0.0002483527	-0.0001490116	4.967054E-05	-0.0001490116	4.967054E-05	0	
0.1728	0.0001738469	-0.0001490116	0.0001490116	-4.967054E-05	0	-4.967054E-05	
0.1734	0.0002235174	-7.450581E-05	4.967054E-05	-0.0001490116	-4.967054E-05	-4.967054E-05	
0.174	0.0003228585	-9.934108E-05	9.934108E-05	-9.934108E-05	0	0	
0.1746	0.0001738469	-0.0001241764	9.934108E-05	-9.934108E-05	2.483527E-05	0	
0.1752	0.000273188	-0.0001490116	9.934108E-05	-9.934108E-05	2.483527E-05	-4.967054E-05	
0.1758	0.0002235174	-9.934108E-05	0.0001490116	0	-4.967054E-05	0	
0.1764	0.0003228585	-9.934108E-05	4.967054E-05	-0.0001490116	4.967054E-05	-4.967054E-05	
0.177	0.0002483527	-0.0001490116	9.934108E-05	-9.934108E-05	0	0	
0.1776	0.0002483527	-9.934108E-05	4.967054E-05	-0.0001490116	2.483527E-05	0	
0.1782	0.0002483527	-9.934108E-05	0.0001490116	0	-4.967054E-05	0	
0.1788	0.000273188	-0.0001490116	4.967054E-05	-0.0001490116	2.483527E-05	-4.967054E-05	
0.1794	0.000273188	-9.934108E-05	9.934108E-05	-4.967054E-05	2.483527E-05	0	
0.18	0.0002483527	-0.0001490116	9.934108E-05	-0.0001490116	2.483527E-05	0	
0.1806	0.0002483527	-0.0001241764	9.934108E-05	-4.967054E-05	-2.483527E-05	0	
0.1812	0.0002980233	-0.0001241764	4.967054E-05	-9.934108E-05	-2.483527E-05	-4.967054E-05	
0.1818	0.0002980233	-9.934108E-05	9.934108E-05	-9.934108E-05	2.483527E-05	0	
0.1824	0.0002235174	-0.0001490116	4.967054E-05	-9.934108E-05	2.483527E-05	0	
0.183	0.0002980233	-0.0001241764	9.934108E-05	-4.967054E-05	-2.483527E-05	-4.967054E-05	
0.1836	0.0003476938	-7.450581E-05	9.934108E-05	-9.934108E-05	0	-4.967054E-05	
0.1842	0.000273188	-0.0001738469	4.967054E-05	-9.934108E-05	2.483527E-05	0	
0.1848	0.000273188	-0.0001490116	4.967054E-05	-4.967054E-05	2.483527E-05	0	
0.1854	0.0002980233	-0.0001241764	9.934108E-05	-9.934108E-05	-4.967054E-05	0	
0.186	0.0003228585	-9.934108E-05	9.934108E-05	-9.934108E-05	0	-4.967054E-05	
0.1866	0.0002483527	-0.0001986822	4.967054E-05	-9.934108E-05	4.967054E-05	0	
0.1872	0.0003725291	-0.0001490116	4.967054E-05	-9.934108E-05	2.483527E-05	-4.967054E-05	
